measured,configuration,performance,std
false,"[FREQTHRESHOLD, TIMEOUT, LOGLEVEL, MINALPHA]",5.673,0.0
true,"[]",5.726,0.0
true,"[FREQTHRESHOLD, TIMEOUT]",5.885,0.0
true,"[FREQTHRESHOLD]",5.989,0.0
false,"[FREQTHRESHOLD, TIMEOUT, DISTTHRESHOLD]",5.277,0.0
false,"[TIMEOUT, LOGLEVEL, MINALPHA]",6.035,0.0
false,"[TIMEOUT, DISTTHRESHOLD, LOGLEVEL, MINALPHA]",5.564,0.0
false,"[FREQTHRESHOLD, TIMEOUT, DISTTHRESHOLD, LOGLEVEL, MINALPHA]",4.562,0.0
true,"[DISTTHRESHOLD]",6.026,0.0
false,"[DISTTHRESHOLD, LOGLEVEL, MINALPHA]",5.677,0.0
true,"[TIMEOUT, DISTTHRESHOLD]",5.627,0.0
false,"[FREQTHRESHOLD, DISTTHRESHOLD, LOGLEVEL, MINALPHA]",4.648,0.0
true,"[DISTTHRESHOLD, MINALPHA]",5.874,0.0
true,"[FREQTHRESHOLD, MINALPHA]",5.751,0.0
true,"[TIMEOUT, LOGLEVEL]",5.828,0.0
false,"[FREQTHRESHOLD, DISTTHRESHOLD, LOGLEVEL]",5.007,0.0
true,"[LOGLEVEL, MINALPHA]",5.88,0.0
true,"[LOGLEVEL]",5.887,0.0
true,"[TIMEOUT, MINALPHA]",5.79,0.0
true,"[FREQTHRESHOLD, LOGLEVEL]",5.717,0.0
false,"[TIMEOUT, DISTTHRESHOLD, LOGLEVEL]",5.49,0.0
false,"[FREQTHRESHOLD, TIMEOUT, MINALPHA]",5.861,0.0
false,"[FREQTHRESHOLD, TIMEOUT, DISTTHRESHOLD, LOGLEVEL]",4.707,0.0
true,"[DISTTHRESHOLD, LOGLEVEL]",5.817,0.0
false,"[TIMEOUT, DISTTHRESHOLD, MINALPHA]",5.689,0.0
false,"[FREQTHRESHOLD, DISTTHRESHOLD, MINALPHA]",5.278,0.0
false,"[FREQTHRESHOLD, TIMEOUT, DISTTHRESHOLD, MINALPHA]",5.12,0.0
false,"[FREQTHRESHOLD, TIMEOUT, LOGLEVEL]",5.685,0.0
false,"[FREQTHRESHOLD, LOGLEVEL, MINALPHA]",5.491,0.0
true,"[TIMEOUT]",5.595,0.0
true,"[FREQTHRESHOLD, DISTTHRESHOLD]",5.649,0.0
true,"[MINALPHA]",5.707,0.0
