measured,configuration,brute_force,brute_force_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"true","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",37.095,0,36.173,0.827,34.119,38.227,true,0.922,0.025,0.85
"true","[MONITOR, DISKSYNC, CLOCK]",48.897,0,47.747,1.083,45.057,50.437,true,1.15,0.024,1.322
"true","[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER]",9.377,0,9.384,0.289,8.666,10.102,true,0.007,0.001,0
"true","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.978,0,8.987,0.753,7.117,10.857,true,0.009,0.001,0
"true","[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",68.059,0,67.166,0.259,66.523,67.81,false,0.893,0.013,0.797
"true","[DEEPCOPY, MONITOR, DISKSYNC]",55.36,0,55.521,0.333,54.694,56.349,true,0.161,0.003,0.026
"true","[DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.53,0,61.956,0.651,60.34,63.573,true,0.426,0.007,0.181
"true","[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",53.332,0,52.612,0.425,51.556,53.668,true,0.72,0.014,0.518
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",8.178,0,8.513,0.176,8.075,8.952,true,0.335,0.039,0.112
"true","[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",9.648,0,10.019,0.599,8.53,11.507,true,0.371,0.037,0.138
"true","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.285,0,9.382,0.333,8.555,10.21,true,0.097,0.01,0.009
"true","[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",62.196,0,62.16,0.363,61.258,63.062,true,0.036,0.001,0.001
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.554,0,19.222,0.343,18.37,20.073,true,0.668,0.035,0.446
"true","[FILEAGETHRESHOLD, MONITOR]",14.616,0,13.585,0.214,13.054,14.116,false,1.031,0.076,1.063
"true","[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER]",9.745,0,8.998,0.186,8.534,9.461,false,0.747,0.083,0.558
"true","[DEEPCOPY, FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.726,0,23.714,0.273,23.036,24.391,true,0.012,0.001,0
"true","[MONITOR, FILESIZETHRESHOLD]",17.565,0,17.834,0.461,16.689,18.978,true,0.269,0.015,0.072
"true","[DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",53.838,0,53.014,0.844,50.918,55.111,true,0.824,0.016,0.679
"true","[DISKSYNC, FILESIZETHRESHOLD, CLOCK]",53.159,0,53.541,0.991,51.079,56.002,true,0.382,0.007,0.146
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.895,0,6.083,0.237,5.495,6.672,true,0.188,0.031,0.035
"true","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER]",18.974,0,18.667,0.293,17.94,19.394,true,0.307,0.016,0.094
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",18.408,0,18.929,0.513,17.654,20.204,true,0.521,0.028,0.271
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",61.415,0,62.381,0.4,61.388,63.374,true,0.966,0.015,0.933
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",74.528,0,75.735,2.228,70.201,81.268,true,1.207,0.016,1.457
"true","[MONITOR, CLOCK]",13.283,0,13.579,0.1,13.331,13.827,false,0.296,0.022,0.088
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",8.488,0,8.412,0.12,8.114,8.71,true,0.076,0.009,0.006
"true","[FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD]",24.641,0,23.924,0.678,22.24,25.607,true,0.717,0.03,0.514
"true","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",10.065,0,9.23,0.11,8.956,9.504,false,0.835,0.09,0.697
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC]",46.804,0,47.537,1.336,44.219,50.856,true,0.733,0.015,0.537
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",35.301,0,35.493,0.201,34.994,35.992,true,0.192,0.005,0.037
"true","[DISKSYNC, FILESIZETHRESHOLD]",55.7,0,53.141,0.778,51.207,55.074,false,2.559,0.048,6.548
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",6.038,0,6.316,0.038,6.221,6.411,false,0.278,0.044,0.077
"true","[DEEPCOPY, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",61.085,0,60.808,1.76,56.436,65.18,true,0.277,0.005,0.077
"true","[TRANSIENTMODE, CLOCK]",5.952,0,6.085,0.352,5.21,6.96,true,0.133,0.022,0.018
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",19.873,0,18.837,0.472,17.664,20.009,true,1.036,0.055,1.073
"true","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",19.604,0,18.538,0.219,17.994,19.082,false,1.066,0.058,1.136
"true","[MONITOR, SNAPSHOTSERIALIZER]",13.713,0,13.805,0.411,12.783,14.826,true,0.092,0.007,0.008
"true","[TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.868,0,6.557,0.067,6.391,6.724,false,0.689,0.105,0.475
"true","[TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",5.722,0,6.057,0.329,5.24,6.874,true,0.335,0.055,0.112
"true","[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",9.23,0,9.107,0.28,8.411,9.803,true,0.123,0.014,0.015
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",19.048,0,18.792,0.212,18.265,19.318,true,0.256,0.014,0.066
"true","[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.857,0,61.032,0.394,60.052,62.011,true,0.825,0.014,0.681
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, CLOCK]",6.277,0,6.083,0.271,5.41,6.756,true,0.194,0.032,0.038
"true","[TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",6.526,0,6.227,0.417,5.192,7.262,true,0.299,0.048,0.089
"true","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER]",18.589,0,18.732,0.365,17.825,19.639,true,0.143,0.008,0.02
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.675,0,9.184,0.182,8.731,9.637,false,0.491,0.053,0.241
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",5.817,0,6.156,0.356,5.271,7.041,true,0.339,0.055,0.115
"true","[JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",23.818,0,23.832,0.258,23.19,24.474,true,0.014,0.001,0
"true","[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.534,0,8.647,0.048,8.529,8.766,false,0.887,0.103,0.787
"true","[MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",17.994,0,18.428,0.314,17.648,19.207,true,0.434,0.024,0.188
"true","[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",54.685,0,55.435,0.857,53.305,57.565,true,0.75,0.014,0.562
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",18.394,0,19.069,0.131,18.744,19.395,false,0.675,0.035,0.456
"true","[DEEPCOPY, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",62.351,0,61.543,0.338,60.705,62.382,true,0.808,0.013,0.653
"true","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, CLOCK]",17.552,0,18.695,0.351,17.824,19.567,false,1.143,0.061,1.306
"true","[DEEPCOPY, CLOCK]",17.097,0,18.675,0.317,17.888,19.463,false,1.578,0.084,2.49
"true","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",17.449,0,18.077,0.394,17.098,19.056,true,0.628,0.035,0.394
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",64.845,0,61.797,0.534,60.47,63.124,false,3.048,0.049,9.29
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",35.526,0,35.427,0.728,33.62,37.235,true,0.099,0.003,0.01
"true","[TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.547,0,6.296,0.305,5.539,7.053,true,0.251,0.04,0.063
"true","[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",60.809,0,61.86,0.277,61.171,62.548,false,1.051,0.017,1.105
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",8.568,0,8.541,0.332,7.715,9.366,true,0.027,0.003,0.001
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.344,0,6.132,0.341,5.284,6.979,true,0.212,0.035,0.045
"true","[DEEPCOPY, TRANSIENTMODE, FILESIZETHRESHOLD]",8.811,0,8.713,0.482,7.516,9.909,true,0.098,0.011,0.01
"true","[MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",17.483,0,18.406,0.527,17.097,19.715,true,0.923,0.05,0.852
"true","[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",17.556,0,18.615,0.14,18.266,18.963,false,1.059,0.057,1.121
"true","[DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",55.274,0,54.84,0.099,54.593,55.087,false,0.434,0.008,0.188
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",48.035,0,48.343,1.165,45.449,51.238,true,0.308,0.006,0.095
"true","[FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD]",18.58,0,18.024,0.171,17.598,18.45,false,0.556,0.031,0.309
"true","[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.894,0,9.41,0.492,8.186,10.633,true,0.484,0.051,0.234
"true","[FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD, CLOCK]",19.588,0,18.639,0.456,17.507,19.77,true,0.949,0.051,0.901
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",9.457,0,8.547,0.28,7.852,9.242,false,0.91,0.106,0.828
"true","[DEEPCOPY, FILEAGETHRESHOLD, SNAPSHOTSERIALIZER]",18.635,0,18.416,0.543,17.066,19.766,true,0.219,0.012,0.048
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",9.638,0,9.405,0.198,8.914,9.896,true,0.233,0.025,0.054
"true","[DISKSYNC, JOURNALSERIALIZER, CLOCK]",55.065,0,55.29,1.014,52.769,57.81,true,0.225,0.004,0.051
"true","[DEEPCOPY, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",8.568,0,8.664,0.429,7.597,9.73,true,0.096,0.011,0.009
"true","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",35.762,0,35.565,0.624,34.017,37.114,true,0.197,0.006,0.039
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",6.534,0,6.415,0.479,5.225,7.604,true,0.119,0.019,0.014
"true","[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",37.351,0,36.101,0.271,35.428,36.774,false,1.25,0.035,1.562
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",10.31,0,9.346,0.348,8.481,10.211,false,0.964,0.103,0.929
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.432,0,9.236,0.273,8.557,9.915,true,0.196,0.021,0.038
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",69.198,0,67.841,0.519,66.551,69.132,false,1.357,0.02,1.841
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER]",18.354,0,18.482,0.202,17.982,18.983,true,0.128,0.007,0.016
"true","[DEEPCOPY, FILEAGETHRESHOLD, CLOCK]",18.357,0,18.246,0.613,16.724,19.768,true,0.111,0.006,0.012
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC]",8.236,0,8.707,0.356,7.823,9.591,true,0.471,0.054,0.222
"true","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",20.061,0,18.71,0.182,18.258,19.162,false,1.351,0.072,1.825
"true","[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",10.102,0,9.202,0.057,9.062,9.343,false,0.9,0.098,0.81
"true","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",19.186,0,18.509,0.573,17.086,19.932,true,0.677,0.037,0.458
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",8.32,0,8.746,0.246,8.134,9.358,true,0.426,0.049,0.181
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",53.336,0,53.8,0.953,51.433,56.167,true,0.464,0.009,0.215
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",54.509,0,54.903,0.388,53.938,55.868,true,0.394,0.007,0.155
"true","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.762,0,23.899,0.732,22.081,25.717,true,0.137,0.006,0.019
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.181,0,18.502,0.199,18.007,18.998,true,0.321,0.017,0.103
"true","[DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",54.564,0,54.994,0.969,52.587,57.401,true,0.43,0.008,0.185
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",54.1,0,55.566,0.914,53.295,57.838,true,1.466,0.026,2.149
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",75.056,0,74.977,0.269,74.308,75.645,true,0.079,0.001,0.006
"true","[MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",53.265,0,53.378,0.383,52.426,54.331,true,0.113,0.002,0.013
"true","[FILEAGETHRESHOLD, FILESIZETHRESHOLD]",18.087,0,18.446,0.423,17.396,19.497,true,0.359,0.019,0.129
"true","[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.678,0,9.314,0.442,8.215,10.413,true,0.364,0.039,0.132
"true","[DEEPCOPY, FILEAGETHRESHOLD]",18.06,0,18.347,0.398,17.359,19.335,true,0.287,0.016,0.082
"true","[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",56.948,0,55.644,0.457,54.51,56.779,false,1.304,0.023,1.7
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.825,0,24.137,0.13,23.816,24.459,false,0.688,0.029,0.473
"true","[MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",55.281,0,53.837,0.88,51.651,56.023,true,1.444,0.027,2.085
"true","[FILEAGETHRESHOLD, FILESIZETHRESHOLD, CLOCK]",17.891,0,18.489,0.655,16.861,20.117,true,0.598,0.032,0.358
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",6.428,0,6.141,0.304,5.387,6.896,true,0.287,0.047,0.082
"true","[TRANSIENTMODE, JOURNALSERIALIZER]",9.71,0,9.227,0.254,8.596,9.858,true,0.483,0.052,0.233
"true","[FILESIZETHRESHOLD]",18.012,0,18.27,0.416,17.236,19.305,true,0.258,0.014,0.067
"true","[MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",54.722,0,55.669,0.252,55.044,56.294,false,0.947,0.017,0.897
"true","[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",23.697,0,24.36,0.711,22.595,26.126,true,0.663,0.027,0.44
"true","[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",75.532,0,74.727,0.591,73.259,76.195,true,0.805,0.011,0.648
"true","[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",10.061,0,9.844,0.047,9.727,9.961,false,0.217,0.022,0.047
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",10.159,0,9.693,0.236,9.106,10.281,true,0.466,0.048,0.217
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",10.083,0,9.45,0.178,9.008,9.891,false,0.633,0.067,0.401
"true","[DEEPCOPY, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",29.969,0,29.18,0.125,28.869,29.491,false,0.789,0.027,0.623
"true","[DEEPCOPY]",17.669,0,17.815,0.294,17.083,18.546,true,0.146,0.008,0.021
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR]",8.676,0,8.795,0.551,7.426,10.164,true,0.119,0.014,0.014
"true","[JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.562,0,23.614,0.079,23.417,23.812,false,0.948,0.04,0.899
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",6.331,0,6.058,0.314,5.278,6.837,true,0.273,0.045,0.075
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.404,0,9.405,0.314,8.624,10.187,true,0.001,0,0
"true","[DEEPCOPY, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",30.428,0,30.047,0.68,28.359,31.735,true,0.381,0.013,0.145
"true","[FILESIZETHRESHOLD, CLOCK]",17.498,0,18.524,0.323,17.72,19.327,false,1.026,0.055,1.053
"true","[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",74.589,0,75.728,0.77,73.816,77.641,true,1.139,0.015,1.297
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.864,0,19.223,0.285,18.514,19.932,true,0.359,0.019,0.129
"true","[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",54.662,0,54.709,0.572,53.287,56.13,true,0.047,0.001,0.002
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.201,0,18.808,0.309,18.04,19.575,true,0.393,0.021,0.154
"true","[TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",9.424,0,9.656,0.196,9.168,10.144,true,0.232,0.024,0.054
"true","[DEEPCOPY, MONITOR, JOURNALSERIALIZER]",28.371,0,30.158,0.221,29.609,30.708,false,1.787,0.059,3.193
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, CLOCK]",9.228,0,8.638,0.25,8.016,9.26,true,0.59,0.068,0.348
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER]",55.9,0,55.244,0.584,53.793,56.695,true,0.656,0.012,0.43
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",75.335,0,74.809,0.318,74.02,75.598,true,0.526,0.007,0.277
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.503,0,18.834,0.396,17.85,19.819,true,0.331,0.018,0.11
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",19.552,0,18.983,0.343,18.132,19.834,true,0.569,0.03,0.324
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",55.409,0,54.551,1.189,51.597,57.505,true,0.858,0.016,0.736
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",5.839,0,5.786,0.033,5.703,5.869,true,0.053,0.009,0.003
"true","[MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",25.096,0,23.494,0.734,21.67,25.317,true,1.602,0.068,2.566
"true","[MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",25.242,0,24.315,0.422,23.266,25.364,true,0.927,0.038,0.859
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",8.842,0,8.461,0.119,8.164,8.758,false,0.381,0.045,0.145
"true","[TRANSIENTMODE, DISKSYNC, CLOCK]",6.429,0,6.1,0.342,5.249,6.951,true,0.329,0.054,0.108
"true","[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",52.778,0,56.067,1.615,52.055,60.078,true,3.289,0.059,10.818
"true","[FILEAGETHRESHOLD, DISKSYNC, CLOCK]",49.228,0,48.756,0.716,46.976,50.535,true,0.472,0.01,0.223
"true","[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.279,0,18.667,0.324,17.863,19.471,true,0.612,0.033,0.375
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.41,0,19.131,0.269,18.463,19.8,false,0.721,0.038,0.52
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",20.063,0,18.192,0.245,17.584,18.799,false,1.871,0.103,3.501
"true","[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.178,0,9.107,0.109,8.838,9.377,true,0.071,0.008,0.005
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC]",5.91,0,6.102,0.284,5.396,6.808,true,0.192,0.031,0.037
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER]",9.902,0,9.478,0.451,8.358,10.598,true,0.424,0.045,0.18
"true","[TRANSIENTMODE, MONITOR, DISKSYNC]",6.467,0,6.323,0.078,6.129,6.517,true,0.144,0.023,0.021
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",8.563,0,8.505,0.084,8.295,8.714,true,0.058,0.007,0.003
"true","[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",23.149,0,24.404,0.318,23.614,25.195,false,1.255,0.051,1.575
"true","[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE]",8.552,0,8.616,0.036,8.528,8.705,true,0.064,0.007,0.004
"true","[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",19.798,0,18.809,0.43,17.741,19.877,true,0.989,0.053,0.978
"true","[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",13.743,0,14.019,0.267,13.356,14.682,true,0.276,0.02,0.076
"true","[MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.646,0,24.376,0.725,22.574,26.177,true,0.27,0.011,0.073
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",6.538,0,5.92,0.092,5.691,6.15,false,0.618,0.104,0.382
"true","[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.895,0,24.163,0.102,23.909,24.418,false,0.732,0.03,0.536
"true","[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",9.766,0,9.268,0.351,8.397,10.139,true,0.498,0.054,0.248
