measured,configuration,performance,std
false,"[]",1.56,0.0
true,"[A]",3.12,0.0
true,"[B]",1.56,0.0
true,"[C]",1.56,0.0
true,"[D]",1.56,0.0
true,"[E]",1.56,0.0
true,"[F]",1.56,0.0
true,"[G]",1.56,0.0
true,"[H]",1.56,0.0
true,"[I]",1.56,0.0
true,"[J]",1.56,0.0
false,"[A, B]",3.12,0.0
false,"[A, C]",3.12,0.0
false,"[B, C]",1.56,0.0
false,"[A, D]",3.12,0.0
false,"[B, D]",1.56,0.0
false,"[A, E]",3.12,0.0
false,"[C, D]",1.56,0.0
false,"[B, E]",1.56,0.0
false,"[A, F]",3.12,0.0
false,"[C, E]",1.56,0.0
false,"[B, F]",1.56,0.0
false,"[A, G]",3.12,0.0
false,"[D, E]",1.56,0.0
false,"[C, F]",1.56,0.0
false,"[B, G]",1.56,0.0
false,"[A, H]",3.12,0.0
false,"[D, F]",1.56,0.0
false,"[C, G]",1.56,0.0
false,"[B, H]",1.56,0.0
false,"[A, I]",3.12,0.0
false,"[E, F]",1.56,0.0
false,"[D, G]",1.56,0.0
false,"[C, H]",1.56,0.0
false,"[B, I]",1.56,0.0
false,"[A, J]",3.12,0.0
false,"[E, G]",1.56,0.0
false,"[D, H]",1.56,0.0
false,"[C, I]",1.56,0.0
false,"[B, J]",1.56,0.0
false,"[F, G]",1.56,0.0
false,"[E, H]",1.56,0.0
false,"[D, I]",1.56,0.0
false,"[C, J]",1.56,0.0
false,"[F, H]",1.56,0.0
false,"[E, I]",1.56,0.0
false,"[D, J]",1.56,0.0
false,"[G, H]",1.56,0.0
false,"[F, I]",1.56,0.0
false,"[E, J]",1.56,0.0
false,"[G, I]",1.56,0.0
false,"[F, J]",1.56,0.0
false,"[H, I]",1.56,0.0
false,"[G, J]",1.56,0.0
false,"[H, J]",1.56,0.0
false,"[I, J]",1.56,0.0
false,"[A, B, C]",3.12,0.0
false,"[A, B, D]",3.12,0.0
false,"[A, C, D]",3.12,0.0
false,"[A, B, E]",3.12,0.0
false,"[B, C, D]",1.56,0.0
false,"[A, C, E]",3.12,0.0
false,"[A, B, F]",3.12,0.0
false,"[B, C, E]",1.56,0.0
false,"[A, D, E]",3.12,0.0
false,"[A, C, F]",3.12,0.0
false,"[A, B, G]",3.12,0.0
false,"[B, D, E]",1.56,0.0
false,"[B, C, F]",1.56,0.0
false,"[A, D, F]",3.12,0.0
false,"[A, C, G]",3.12,0.0
false,"[A, B, H]",3.12,0.0
false,"[C, D, E]",1.56,0.0
false,"[B, D, F]",1.56,0.0
false,"[A, E, F]",3.12,0.0
false,"[B, C, G]",1.56,0.0
false,"[A, D, G]",3.12,0.0
false,"[A, C, H]",3.12,0.0
false,"[A, B, I]",3.12,0.0
false,"[C, D, F]",1.56,0.0
false,"[B, E, F]",1.56,0.0
false,"[B, D, G]",1.56,0.0
false,"[A, E, G]",3.12,0.0
false,"[B, C, H]",1.56,0.0
false,"[A, D, H]",3.12,0.0
false,"[A, C, I]",3.12,0.0
false,"[A, B, J]",3.12,0.0
false,"[B, E, G]",1.56,0.0
false,"[C, E, F]",1.56,0.0
false,"[C, D, G]",1.56,0.0
false,"[A, F, G]",3.12,0.0
false,"[B, D, H]",1.56,0.0
false,"[A, E, H]",3.12,0.0
false,"[B, C, I]",1.56,0.0
false,"[A, D, I]",3.12,0.0
false,"[A, C, J]",3.12,0.0
false,"[B, F, G]",1.56,0.0
false,"[D, E, F]",1.56,0.0
false,"[C, E, G]",1.56,0.0
false,"[C, D, H]",1.56,0.0
false,"[B, E, H]",1.56,0.0
false,"[A, F, H]",3.12,0.0
false,"[B, D, I]",1.56,0.0
false,"[A, D, J]",3.12,0.0
false,"[A, E, I]",3.12,0.0
false,"[B, C, J]",1.56,0.0
false,"[A, G, H]",3.12,0.0
false,"[D, E, G]",1.56,0.0
false,"[C, F, G]",1.56,0.0
false,"[C, E, H]",1.56,0.0
false,"[B, F, H]",1.56,0.0
false,"[A, E, J]",3.12,0.0
false,"[C, D, I]",1.56,0.0
false,"[B, E, I]",1.56,0.0
false,"[A, F, I]",3.12,0.0
false,"[B, D, J]",1.56,0.0
false,"[C, F, H]",1.56,0.0
false,"[D, F, G]",1.56,0.0
false,"[D, E, H]",1.56,0.0
false,"[B, G, H]",1.56,0.0
false,"[C, E, I]",1.56,0.0
false,"[B, F, I]",1.56,0.0
false,"[A, G, I]",3.12,0.0
false,"[A, F, J]",3.12,0.0
false,"[C, D, J]",1.56,0.0
false,"[B, E, J]",1.56,0.0
false,"[C, G, H]",1.56,0.0
false,"[E, F, G]",1.56,0.0
false,"[D, F, H]",1.56,0.0
false,"[D, E, I]",1.56,0.0
false,"[C, F, I]",1.56,0.0
false,"[B, G, I]",1.56,0.0
false,"[A, H, I]",3.12,0.0
false,"[C, E, J]",1.56,0.0
false,"[B, F, J]",1.56,0.0
false,"[A, G, J]",3.12,0.0
false,"[D, F, I]",1.56,0.0
false,"[E, F, H]",1.56,0.0
false,"[D, G, H]",1.56,0.0
false,"[C, G, I]",1.56,0.0
false,"[B, H, I]",1.56,0.0
false,"[D, E, J]",1.56,0.0
false,"[C, F, J]",1.56,0.0
false,"[B, G, J]",1.56,0.0
false,"[A, H, J]",3.12,0.0
false,"[E, G, H]",1.56,0.0
false,"[E, F, I]",1.56,0.0
false,"[D, G, I]",1.56,0.0
false,"[C, H, I]",1.56,0.0
false,"[D, F, J]",1.56,0.0
false,"[C, G, J]",1.56,0.0
false,"[B, H, J]",1.56,0.0
false,"[A, I, J]",3.12,0.0
false,"[F, G, H]",1.56,0.0
false,"[E, G, I]",1.56,0.0
false,"[D, H, I]",1.56,0.0
false,"[E, F, J]",1.56,0.0
false,"[D, G, J]",1.56,0.0
false,"[C, H, J]",1.56,0.0
false,"[B, I, J]",1.56,0.0
false,"[F, G, I]",1.56,0.0
false,"[E, H, I]",1.56,0.0
false,"[E, G, J]",1.56,0.0
false,"[D, H, J]",1.56,0.0
false,"[C, I, J]",1.56,0.0
false,"[F, H, I]",1.56,0.0
false,"[F, G, J]",1.56,0.0
false,"[E, H, J]",1.56,0.0
false,"[D, I, J]",1.56,0.0
false,"[G, H, I]",1.56,0.0
false,"[F, H, J]",1.56,0.0
false,"[E, I, J]",1.56,0.0
false,"[G, H, J]",1.56,0.0
false,"[F, I, J]",1.56,0.0
false,"[G, I, J]",1.56,0.0
false,"[H, I, J]",1.56,0.0
false,"[A, B, C, D]",3.12,0.0
false,"[A, B, C, E]",3.12,0.0
false,"[A, B, D, E]",3.12,0.0
false,"[A, B, C, F]",3.12,0.0
false,"[A, C, D, E]",3.12,0.0
false,"[A, B, D, F]",3.12,0.0
false,"[A, B, C, G]",3.12,0.0
false,"[B, C, D, E]",1.56,0.0
false,"[A, C, D, F]",3.12,0.0
false,"[A, B, E, F]",3.12,0.0
false,"[A, B, D, G]",3.12,0.0
false,"[A, B, C, H]",3.12,0.0
false,"[B, C, D, F]",1.56,0.0
false,"[A, C, E, F]",3.12,0.0
false,"[A, C, D, G]",3.12,0.0
false,"[A, B, E, G]",3.12,0.0
false,"[A, B, D, H]",3.12,0.0
false,"[A, B, C, I]",3.12,0.0
false,"[A, C, E, G]",3.12,0.0
false,"[B, C, E, F]",1.56,0.0
false,"[A, D, E, F]",3.12,0.0
false,"[B, C, D, G]",1.56,0.0
false,"[A, B, F, G]",3.12,0.0
false,"[A, C, D, H]",3.12,0.0
false,"[A, B, E, H]",3.12,0.0
false,"[A, B, D, I]",3.12,0.0
false,"[A, B, C, J]",3.12,0.0
false,"[A, B, F, H]",3.12,0.0
false,"[A, D, E, G]",3.12,0.0
false,"[B, D, E, F]",1.56,0.0
false,"[B, C, E, G]",1.56,0.0
false,"[A, C, F, G]",3.12,0.0
false,"[B, C, D, H]",1.56,0.0
false,"[A, C, E, H]",3.12,0.0
false,"[A, C, D, I]",3.12,0.0
false,"[A, B, D, J]",3.12,0.0
