measured,configuration,performance,std,minci,maxci
true,"[B, C, E, F, I]",3.536,0,0,0
true,"[A, B, C, E, F, G]",12.45,0,0,0
true,"[D, F, J]",2.01,0,0,0
true,"[A, D, E, F, G, H, J]",11.135,0,0,0
true,"[A, D, E, G, H, I]",6.443,0,0,0
true,"[A, C, H, J]",8.239,0,0,0
true,"[A, D, E, F, I]",10.557,0,0,0
true,"[A, D, H]",4.331,0,0,0
true,"[B, C, F, G]",2.824,0,0,0
true,"[B, D, I]",2.518,0,0,0
true,"[B, C, D, E, G, I, J]",4.032,0,0,0
true,"[A, B, C, D, G, I]",12.655,0,0,0
true,"[A, D, H, J]",4.338,0,0,0
true,"[A, B, D, G, H]",8.24,0,0,0
true,"[A, C, D, E, G, I]",9.947,0,0,0
true,"[B, E, H, I, J]",3.435,0,0,0
true,"[A, B, C, D, E, F, G, J]",17.873,0,0,0
true,"[A, B, C, D, F, G, H, I]",14.062,0,0,0
true,"[C, E, J]",1.824,0,0,0
true,"[A, C, G, H, I, J]",9.849,0,0,0
true,"[A, B, C, F, I]",12.151,0,0,0
true,"[A, C, D, H, I]",9.542,0,0,0
true,"[A, C, F, I]",8.958,0,0,0
true,"[B, C, F, I, J]",3.032,0,0,0
true,"[A, C, I, J]",8.331,0,0,0
true,"[C, D, I]",2.632,0,0,0
true,"[A, C, D, G, I]",9.453,0,0,0
true,"[B, C, E, H, J]",2.818,0,0,0
true,"[A, C, F, H]",8.818,0,0,0
true,"[A, B, E, H, I, J]",8.551,0,0,0
true,"[A, B, C, E, F, H, I]",13.469,0,0,0
true,"[A, C, D, E, G, J]",9.046,0,0,0
true,"[C, F, G, H, I, J]",4.325,0,0,0
true,"[A, B, H, I, J]",8.038,0,0,0
true,"[C, F, H, I, J]",3.632,0,0,0
true,"[C, D, G, J]",2.412,0,0,0
true,"[A, G, H, J]",4.629,0,0,0
true,"[A, C, D, E, F, G, H, I, J]",16.378,0,0,0
true,"[B, D, E, F, G, H]",9.238,0,0,0
true,"[A, D, E, G, H, I, J]",6.447,0,0,0
true,"[E, F, G, H]",3.625,0,0,0
true,"[B, C, D, E, G]",3.14,0,0,0
true,"[A, C, D, F, G, I, J]",10.038,0,0,0
true,"[A, B, C, D, E, J]",11.549,0,0,0
true,"[C, D, E, H, I, J]",3.932,0,0,0
