measured,configuration,performance,std
true,"[]",1.01,0.0
true,"[A]",3.12,0.0
true,"[B]",1.22,0.0
true,"[C]",1.32,0.0
true,"[D]",1.41,0.0
true,"[E]",1.51,0.0
true,"[F]",1.62,0.0
true,"[G]",1.71,0.0
true,"[H]",1.81,0.0
true,"[I]",1.92,0.0
true,"[J]",1.01,0.0
true,"[A, B]",6.32,0.0
true,"[A, C]",7.43,0.0
true,"[B, C]",1.53,0.0
true,"[A, D]",3.52,0.0
true,"[B, D]",1.62,0.0
true,"[A, E]",3.63,0.0
true,"[C, D]",1.72,0.0
true,"[B, E]",1.72,0.0
true,"[A, F]",3.73,0.0
true,"[C, E]",1.81,0.0
true,"[B, F]",1.82,0.0
true,"[A, G]",3.82,0.0
true,"[D, E]",1.91,0.0
true,"[C, F]",1.92,0.0
true,"[B, G]",1.92,0.0
true,"[A, H]",3.92,0.0
true,"[D, F]",2.02,0.0
true,"[C, G]",2.02,0.0
true,"[B, H]",2.02,0.0
true,"[A, I]",4.03,0.0
true,"[E, F]",2.12,0.0
true,"[D, G]",2.12,0.0
true,"[C, H]",2.12,0.0
true,"[B, I]",2.13,0.0
true,"[A, J]",3.12,0.0
true,"[E, G]",2.21,0.0
true,"[D, H]",2.21,0.0
true,"[C, I]",2.23,0.0
true,"[B, J]",1.22,0.0
true,"[F, G]",2.32,0.0
true,"[E, H]",2.31,0.0
true,"[D, I]",2.32,0.0
true,"[C, J]",1.32,0.0
true,"[F, H]",2.42,0.0
true,"[E, I]",2.42,0.0
true,"[D, J]",1.41,0.0
true,"[G, H]",2.51,0.0
true,"[F, I]",2.53,0.0
true,"[E, J]",1.52,0.0
true,"[G, I]",2.62,0.0
true,"[F, J]",1.62,0.0
true,"[H, I]",2.71,0.0
true,"[G, J]",1.71,0.0
true,"[H, J]",1.81,0.0
true,"[I, J]",1.91,0.0
false,"[A, B, C]",10.63,0.0
false,"[A, B, D]",6.72,0.0
false,"[A, C, D]",7.83,0.0
false,"[A, B, E]",6.83,0.0
false,"[B, C, D]",1.93,0.0
false,"[A, C, E]",7.93,0.0
false,"[A, B, F]",6.92,0.0
false,"[B, C, E]",2.02,0.0
false,"[A, D, E]",4.03,0.0
false,"[A, C, F]",8.03,0.0
false,"[A, B, G]",7.02,0.0
false,"[B, D, E]",2.12,0.0
false,"[B, C, F]",2.12,0.0
false,"[A, D, F]",4.13,0.0
false,"[A, C, G]",8.13,0.0
false,"[A, B, H]",7.12,0.0
false,"[C, D, E]",2.21,0.0
false,"[B, D, F]",2.22,0.0
false,"[A, E, F]",4.24,0.0
false,"[B, C, G]",2.23,0.0
false,"[A, D, G]",4.23,0.0
false,"[A, C, H]",8.23,0.0
false,"[A, B, I]",7.23,0.0
false,"[C, D, F]",2.32,0.0
false,"[B, E, F]",2.32,0.0
false,"[B, D, G]",2.33,0.0
false,"[A, E, G]",4.33,0.0
false,"[B, C, H]",2.33,0.0
false,"[A, D, H]",4.32,0.0
false,"[A, C, I]",8.34,0.0
false,"[A, B, J]",6.32,0.0
false,"[B, E, G]",2.42,0.0
false,"[C, E, F]",2.41,0.0
false,"[C, D, G]",2.43,0.0
false,"[A, F, G]",4.43,0.0
false,"[B, D, H]",2.42,0.0
false,"[A, E, H]",4.43,0.0
false,"[B, C, I]",2.44,0.0
false,"[A, D, I]",4.43,0.0
false,"[A, C, J]",7.43,0.0
false,"[B, D, I]",2.53,0.0
false,"[D, E, F]",2.52,0.0
false,"[C, E, G]",2.51,0.0
false,"[A, D, J]",3.52,0.0
false,"[B, F, G]",2.52,0.0
false,"[C, D, H]",2.52,0.0
false,"[B, E, H]",2.52,0.0
false,"[A, F, H]",4.53,0.0
false,"[A, E, I]",4.54,0.0
false,"[B, C, J]",1.53,0.0
false,"[C, F, G]",2.62,0.0
false,"[D, E, G]",2.62,0.0
false,"[C, E, H]",2.61,0.0
false,"[A, E, J]",3.64,0.0
false,"[B, F, H]",2.62,0.0
false,"[A, G, H]",4.62,0.0
false,"[C, D, I]",2.63,0.0
false,"[B, E, I]",2.63,0.0
false,"[A, F, I]",4.64,0.0
false,"[B, D, J]",1.62,0.0
false,"[C, F, H]",2.72,0.0
false,"[D, F, G]",2.73,0.0
false,"[D, E, H]",2.71,0.0
false,"[B, G, H]",2.72,0.0
false,"[C, E, I]",2.72,0.0
false,"[A, F, J]",3.73,0.0
false,"[B, F, I]",2.73,0.0
false,"[A, G, I]",4.73,0.0
false,"[C, D, J]",1.72,0.0
false,"[B, E, J]",1.73,0.0
false,"[D, F, H]",2.82,0.0
false,"[E, F, G]",2.82,0.0
false,"[A, G, J]",3.82,0.0
false,"[C, G, H]",2.82,0.0
false,"[D, E, I]",2.82,0.0
false,"[C, F, I]",2.83,0.0
false,"[B, G, I]",2.83,0.0
false,"[A, H, I]",4.82,0.0
false,"[C, E, J]",1.82,0.0
false,"[B, F, J]",1.82,0.0
false,"[D, G, H]",2.92,0.0
false,"[E, F, H]",2.92,0.0
false,"[D, F, I]",2.93,0.0
false,"[C, G, I]",2.93,0.0
false,"[B, H, I]",2.92,0.0
false,"[D, E, J]",1.92,0.0
false,"[C, F, J]",1.92,0.0
false,"[B, G, J]",1.92,0.0
false,"[A, H, J]",3.92,0.0
