measured,configuration,performance,std,minci,maxci
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",19.225,0,0,0
true,"[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",28.902,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.107,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.322,0,0,0
true,"[FILEAGETHRESHOLD, MONITOR, CLOCK]",14.414,0,0,0
true,"[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",6.42,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.713,0,0,0
true,"[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, CLOCK]",55.203,0,0,0
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.325,0,0,0
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",5.839,0,0,0
true,"[TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",5.725,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",19.873,0,0,0
true,"[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.492,0,0,0
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",5.722,0,0,0
true,"[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",17.639,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD]",23.315,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",9.186,0,0,0
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",52.778,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.864,0,0,0
true,"[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",74.443,0,0,0
true,"[MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",17.994,0,0,0
true,"[FILEAGETHRESHOLD, MONITOR]",14.616,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",8.178,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",9.457,0,0,0
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",10.065,0,0,0
true,"[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",17.784,0,0,0
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.285,0,0,0
true,"[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",19.007,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, SNAPSHOTSERIALIZER]",8.314,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",69.198,0,0,0
true,"[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.255,0,0,0
true,"[CLOCK]",13.822,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",8.563,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",19.3,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER]",29.635,0,0,0
true,"[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",74.562,0,0,0
true,"[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER]",47.147,0,0,0
true,"[FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",47.366,0,0,0
true,"[DEEPCOPY, MONITOR, CLOCK]",17.654,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",8.455,0,0,0
true,"[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD]",34.77,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.722,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER]",67.512,0,0,0
true,"[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.678,0,0,0
true,"[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.267,0,0,0
true,"[TRANSIENTMODE, DISKSYNC, CLOCK]",6.429,0,0,0
true,"[FILEAGETHRESHOLD, FILESIZETHRESHOLD]",18.087,0,0,0
true,"[DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",62.754,0,0,0
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",6.339,0,0,0
true,"[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",28.649,0,0,0
true,"[TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.785,0,0,0
true,"[DEEPCOPY, SNAPSHOTSERIALIZER, CLOCK]",18.554,0,0,0
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, CLOCK]",6.277,0,0,0
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",9.648,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",19.552,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",61.512,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.726,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.181,0,0,0
true,"[DISKSYNC, FILESIZETHRESHOLD]",55.7,0,0,0
true,"[DEEPCOPY, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",34.721,0,0,0
true,"[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, CLOCK]",17.552,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.219,0,0,0
true,"[SNAPSHOTSERIALIZER, CLOCK]",12.967,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",8.72,0,0,0
true,"[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, CLOCK]",67.333,0,0,0
true,"[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",54.685,0,0,0
true,"[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.499,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR]",8.229,0,0,0
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER]",5.845,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",75.056,0,0,0
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER]",9.245,0,0,0
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD]",5.824,0,0,0
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",6.526,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",19.604,0,0,0
true,"[MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.507,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, CLOCK]",8.857,0,0,0
true,"[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",60.809,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",18.717,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.842,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",19.157,0,0,0
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",9.334,0,0,0
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",5.921,0,0,0
true,"[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",5.89,0,0,0
true,"[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",60.093,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD]",35.303,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",35.813,0,0,0
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",10.159,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE]",8.755,0,0,0
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",19.094,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, CLOCK]",8.369,0,0,0
true,"[FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",52.579,0,0,0
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.303,0,0,0
true,"[JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",18.3,0,0,0
