measured,configuration,performance,std,minci,maxci
true,"[FILEAGETHRESHOLD, JOURNALSERIALIZER, CLOCK]",18.552,0.278,17.861,19.242
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE]",8.616,0.036,8.528,8.705
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC]",8.478,0.131,8.151,8.804
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",6.141,0.304,5.387,6.896
true,"[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",67.166,0.259,66.523,67.81
true,"[FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD]",53.418,0.669,51.756,55.08
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.477,0.269,60.81,62.145
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",74.727,0.591,73.259,76.195
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",19.223,0.285,18.514,19.932
true,"[MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",54.294,0.276,53.608,54.98
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",30.207,0.981,27.769,32.645
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.372,0.235,8.788,9.956
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, CLOCK]",55.607,0.949,53.25,57.963
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",55.614,0.529,54.298,56.929
true,"[DEEPCOPY, MONITOR, FILESIZETHRESHOLD]",23.878,0.239,23.284,24.472
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",19.032,0.729,17.22,20.843
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.909,0.275,18.225,19.593
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",29.499,0.1,29.25,29.747
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",67.796,0.119,67.502,68.091
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",61.797,0.534,60.47,63.124
true,"[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD]",35.805,0.236,35.218,36.392
true,"[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.71,0.182,18.258,19.162
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.617,0.344,7.762,9.473
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",8.489,0.26,7.843,9.136
true,"[DEEPCOPY, FILEAGETHRESHOLD, CLOCK]",18.246,0.613,16.724,19.768
true,"[DEEPCOPY, MONITOR, CLOCK]",18.343,0.553,16.969,19.716
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",18.745,0.565,17.341,20.149
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.539,0.734,7.716,11.362
true,"[FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",18.569,0.212,18.044,19.095
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",36.211,0.933,33.892,38.53
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",6.072,0.398,5.082,7.062
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",18.834,0.077,18.643,19.026
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.808,0.309,18.04,19.575
true,"[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",55.435,0.857,53.305,57.565
true,"[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER]",67.415,0.188,66.948,67.882
true,"[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER]",18.244,0.277,17.555,18.932
true,"[DEEPCOPY, FILEAGETHRESHOLD, FILESIZETHRESHOLD]",24.156,0.753,22.284,26.027
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",19.235,0.123,18.93,19.54
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",8.736,0.266,8.075,9.396
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",56.067,1.615,52.055,60.078
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.23,0.11,8.956,9.504
true,"[DEEPCOPY, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",34.998,0.246,34.388,35.609
true,"[FILEAGETHRESHOLD, MONITOR, CLOCK]",14.238,0.373,13.312,15.165
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",9.405,0.198,8.914,9.896
true,"[TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",6.211,0.253,5.583,6.839
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, CLOCK]",30.62,0.811,28.605,32.635
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, FILESIZETHRESHOLD]",6.031,0.174,5.598,6.464
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",8.627,0.436,7.544,9.709
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, CLOCK]",68.084,0.374,67.155,69.014
true,"[DEEPCOPY, TRANSIENTMODE]",8.967,1.083,6.276,11.658
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.667,0.324,17.863,19.471
true,"[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",18.809,0.43,17.741,19.877
true,"[FILEAGETHRESHOLD, JOURNALSERIALIZER]",18.317,0.241,17.719,18.915
true,"[DEEPCOPY, FILESIZETHRESHOLD]",24.6,0.358,23.71,25.49
true,"[DEEPCOPY, JOURNALSERIALIZER, CLOCK]",29.691,0.415,28.66,30.722
true,"[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.303,0.505,8.048,10.559
true,"[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.393,0.155,6.009,6.778
true,"[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",67.697,0.397,66.71,68.683
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, CLOCK]",6.122,0.425,5.067,7.177
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.156,0.356,5.271,7.041
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",9.341,0.357,8.454,10.227
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR]",6.236,0.299,5.493,6.979
true,"[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",67.649,0.266,66.987,68.31
true,"[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",18.192,0.152,17.814,18.57
true,"[DISKSYNC, FILESIZETHRESHOLD, CLOCK]",53.541,0.991,51.079,56.002
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",8.513,0.176,8.075,8.952
true,"[DEEPCOPY, DISKSYNC, JOURNALSERIALIZER, CLOCK]",67.972,0.812,65.955,69.989
true,"[FILEAGETHRESHOLD, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",53.436,0.364,52.531,54.341
true,"[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.36,0.711,22.595,26.126
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.489,0.471,8.318,10.659
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",5.978,0.409,4.962,6.994
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",8.827,0.304,8.072,9.581
true,"[DEEPCOPY, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",36.101,0.271,35.428,36.774
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD, CLOCK]",8.947,0.22,8.4,9.493
true,"[TRANSIENTMODE, MONITOR, CLOCK]",6.002,0.191,5.527,6.477
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER]",8.64,0.171,8.215,9.065
true,"[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.332,0.13,24.009,24.654
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",35.493,0.201,34.994,35.992
true,"[MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",47.967,0.411,46.946,48.989
true,"[TRANSIENTMODE]",6.119,0.243,5.515,6.723
true,"[DEEPCOPY, FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, CLOCK]",18.077,0.262,17.426,18.728
true,"[DEEPCOPY, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",61.86,0.277,61.171,62.548
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER]",9.221,0.304,8.467,9.975
true,"[FILEAGETHRESHOLD, MONITOR, FILESIZETHRESHOLD]",18.024,0.171,17.598,18.45
true,"[DISKSYNC, JOURNALSERIALIZER, CLOCK]",55.29,1.014,52.769,57.81
true,"[JOURNALSERIALIZER]",19.265,1.608,15.272,23.258
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.083,0.237,5.495,6.672
true,"[MONITOR, SNAPSHOTSERIALIZER, CLOCK]",14.202,0.535,12.873,15.53
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC]",8.707,0.356,7.823,9.591
true,"[DEEPCOPY, CLOCK]",18.675,0.317,17.888,19.463
true,"[TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.41,0.492,8.186,10.633
true,"[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",54.709,0.572,53.287,56.13
true,"[DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",61.129,0.668,59.469,62.789
true,"[MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",24.315,0.422,23.266,25.364
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",18.894,0.625,17.342,20.446
true,"[MONITOR, CLOCK]",13.579,0.1,13.331,13.827
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, CLOCK]",9.073,0.156,8.686,9.46
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, CLOCK]",19.069,0.131,18.744,19.395
true,"[DEEPCOPY, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",74.691,0.667,73.036,76.347
true,"[TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",6.067,0.237,5.478,6.657
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",6.468,0.038,6.375,6.562
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.011,0.324,8.208,9.815
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC]",6.102,0.284,5.396,6.808
true,"[JOURNALSERIALIZER, CLOCK]",18.684,0.522,17.387,19.981
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.36,0.261,7.712,9.007
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, CLOCK]",8.461,0.119,8.164,8.758
true,"[TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER]",6.227,0.34,5.382,7.072
true,"[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.456,0.323,60.652,62.259
true,"[DEEPCOPY, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",35.854,0.903,33.612,38.096
true,"[DEEPCOPY, TRANSIENTMODE, FILESIZETHRESHOLD, CLOCK]",9.085,0.013,9.054,9.116
true,"[SNAPSHOTSERIALIZER]",13.727,0.183,13.274,14.181
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",61.438,0.047,61.323,61.554
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",8.55,0.225,7.99,9.11
true,"[FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.077,0.394,17.098,19.056
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, CLOCK]",9.117,0.1,8.868,9.366
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, CLOCK]",18.827,0.748,16.968,20.687
true,"[MONITOR, DISKSYNC, CLOCK]",47.747,1.083,45.057,50.437
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.2,0.505,7.945,10.454
true,"[TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",6.065,0.398,5.076,7.055
true,"[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER]",18.667,0.293,17.94,19.394
true,"[TRANSIENTMODE, MONITOR]",6.026,0.441,4.93,7.121
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",9.4,0.221,8.85,9.949
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER]",9.226,0.142,8.873,9.579
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER]",6.046,0.171,5.621,6.471
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, CLOCK]",9.582,0.114,9.3,9.864
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",18.929,0.118,18.637,19.221
true,"[DEEPCOPY, FILEAGETHRESHOLD]",18.347,0.398,17.359,19.335
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, FILESIZETHRESHOLD]",8.447,0.283,7.745,9.15
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.851,0.345,7.993,9.71
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",18.813,0.349,17.947,19.68
true,"[MONITOR, DISKSYNC, JOURNALSERIALIZER]",54.428,0.716,52.649,56.206
true,"[TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",9.31,0.108,9.041,9.579
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",35.359,0.865,33.211,37.507
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, CLOCK]",54.583,0.378,53.645,55.521
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",5.941,0.137,5.602,6.281
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER]",54.903,0.388,53.938,55.868
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, FILESIZETHRESHOLD]",35.382,0.32,34.587,36.178
true,"[MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.276,0.324,60.472,62.08
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.417,0.241,8.817,10.016
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",8.883,0.524,7.581,10.184
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",52.951,0.117,52.66,53.241
true,"[DEEPCOPY, MONITOR, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",23.899,0.732,22.081,25.717
true,"[MONITOR, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",24.376,0.725,22.574,26.177
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, CLOCK]",8.638,0.25,8.016,9.26
true,"[DEEPCOPY, FILEAGETHRESHOLD, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",35.665,0.855,33.539,37.79
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, CLOCK]",6.314,0.41,5.295,7.333
true,"[DEEPCOPY, TRANSIENTMODE, JOURNALSERIALIZER]",18.732,0.365,17.825,19.639
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.224,0.415,18.192,20.255
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, CLOCK]",6.083,0.271,5.41,6.756
true,"[FILEAGETHRESHOLD, SNAPSHOTSERIALIZER, CLOCK]",13.581,0.228,13.015,14.147
true,"[JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",18.144,0.249,17.526,18.762
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, CLOCK]",9.236,0.273,8.557,9.915
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",9.346,0.348,8.481,10.211
true,"[MONITOR, FILESIZETHRESHOLD, CLOCK]",18.667,0.323,17.866,19.468
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD]",9.331,0.368,8.417,10.246
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",53.8,0.953,51.433,56.167
true,"[TRANSIENTMODE, FILESIZETHRESHOLD]",6.235,0.429,5.168,7.301
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER]",55.397,0.535,54.067,56.727
true,"[DEEPCOPY, FILEAGETHRESHOLD, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",61.666,0.272,60.99,62.343
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",6.485,0.049,6.365,6.606
true,"[DEEPCOPY, MONITOR, JOURNALSERIALIZER, FILESIZETHRESHOLD]",35.565,0.624,34.017,37.114
true,"[DISKSYNC, SNAPSHOTSERIALIZER, CLOCK]",48.991,1.824,44.46,53.522
true,"[FILEAGETHRESHOLD, MONITOR, JOURNALSERIALIZER, CLOCK]",18.695,0.351,17.824,19.567
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",8.434,0.111,8.159,8.709
true,"[DEEPCOPY]",17.815,0.294,17.083,18.546
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, DISKSYNC, FILESIZETHRESHOLD]",8.777,0.193,8.297,9.258
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",6.062,0.354,5.183,6.941
true,"[DISKSYNC, FILESIZETHRESHOLD]",53.141,0.778,51.207,55.074
true,"[FILESIZETHRESHOLD, CLOCK]",18.524,0.323,17.72,19.327
true,"[FILEAGETHRESHOLD, MONITOR, DISKSYNC, JOURNALSERIALIZER]",55.244,0.584,53.793,56.695
true,"[TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.385,0.327,8.572,10.198
true,"[DEEPCOPY, DISKSYNC, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",61.359,0.854,59.238,63.48
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER]",19.007,0.268,18.343,19.672
true,"[DEEPCOPY, MONITOR, DISKSYNC]",55.521,0.333,54.694,56.349
true,"[TRANSIENTMODE, MONITOR, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD]",9.001,0.276,8.316,9.686
true,"[TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD]",6.076,0.395,5.095,7.056
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER]",9.478,0.451,8.358,10.598
true,"[TRANSIENTMODE, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",9.382,0.333,8.555,10.21
true,"[DISKSYNC, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD, CLOCK]",62.088,0.414,61.059,63.118
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR, SNAPSHOTSERIALIZER, CLOCK]",18.066,0.866,15.916,20.217
true,"[DEEPCOPY, TRANSIENTMODE, MONITOR, SNAPSHOTSERIALIZER]",8.606,0.254,7.974,9.238
true,"[TRANSIENTMODE, DISKSYNC]",6.037,0.284,5.332,6.743
true,"[DEEPCOPY, FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",19.131,0.269,18.463,19.8
true,"[DEEPCOPY, TRANSIENTMODE, DISKSYNC, FILESIZETHRESHOLD, CLOCK]",8.588,0.404,7.584,9.591
true,"[DEEPCOPY, DISKSYNC, CLOCK]",56.316,0.579,54.878,57.754
true,"[FILEAGETHRESHOLD, DISKSYNC, JOURNALSERIALIZER, FILESIZETHRESHOLD, CLOCK]",62.16,0.363,61.258,63.062
true,"[FILEAGETHRESHOLD, TRANSIENTMODE, JOURNALSERIALIZER, SNAPSHOTSERIALIZER, FILESIZETHRESHOLD]",9.374,0.252,8.748,10
true,"[DEEPCOPY, FILEAGETHRESHOLD, MONITOR]",18.587,0.348,17.724,19.45
