measured,configuration,performance,std
false,"[KEYS, BASE, ADDRESSBOOK]",0.0,0.0
false,"[DECRYPT, KEYS, FORWARD, VERIFY, ENCRYPT, SIGN, BASE, ADDRESSBOOK]",0.0,0.0
true,"[KEYS, BASE]",0.0,0.0
false,"[DECRYPT, KEYS, FORWARD, ENCRYPT, AUTORESPONDER, BASE]",0.0,0.0
false,"[DECRYPT, KEYS, ENCRYPT, BASE]",0.0,0.0
false,"[DECRYPT, KEYS, FORWARD, ENCRYPT, AUTORESPONDER, BASE, ADDRESSBOOK]",0.0,0.0
false,"[FORWARD, AUTORESPONDER, BASE, ADDRESSBOOK]",0.0,0.0
false,"[FORWARD, AUTORESPONDER, BASE]",0.0,0.0
false,"[BASE]",0.0,0.0
false,"[DECRYPT, KEYS, VERIFY, ENCRYPT, AUTORESPONDER, SIGN, BASE]",0.0,0.0
false,"[KEYS, FORWARD, VERIFY, SIGN, BASE, ADDRESSBOOK]",0.0,0.0
false,"[KEYS, FORWARD, AUTORESPONDER, BASE, ADDRESSBOOK]",0.0,0.0
false,"[KEYS, FORWARD, BASE, ADDRESSBOOK]",0.0,0.0
false,"[KEYS, FORWARD, AUTORESPONDER, BASE]",0.0,0.0
false,"[DECRYPT, KEYS, FORWARD, VERIFY, ENCRYPT, SIGN, BASE]",0.0,0.0
false,"[KEYS, VERIFY, AUTORESPONDER, SIGN, BASE]",0.0,0.0
false,"[DECRYPT, KEYS, FORWARD, VERIFY, ENCRYPT, AUTORESPONDER, SIGN, BASE]",0.0,0.0
false,"[KEYS, FORWARD, BASE]",0.0,0.0
false,"[KEYS, VERIFY, AUTORESPONDER, SIGN, BASE, ADDRESSBOOK]",0.0,0.0
false,"[KEYS, AUTORESPONDER, BASE]",0.0,0.0
false,"[FORWARD, BASE, ADDRESSBOOK]",0.0,0.0
false,"[DECRYPT, KEYS, FORWARD, VERIFY, ENCRYPT, AUTORESPONDER, SIGN, BASE, ADDRESSBOOK]",0.0,0.0
false,"[KEYS, VERIFY, SIGN, BASE, ADDRESSBOOK]",0.0,0.0
false,"[KEYS, VERIFY, SIGN, BASE]",0.0,0.0
false,"[KEYS, AUTORESPONDER, BASE, ADDRESSBOOK]",0.0,0.0
false,"[KEYS, FORWARD, VERIFY, SIGN, BASE]",0.0,0.0
false,"[DECRYPT, KEYS, VERIFY, ENCRYPT, AUTORESPONDER, SIGN, BASE, ADDRESSBOOK]",0.0,0.0
true,"[BASE, ADDRESSBOOK]",0.0,0.0
false,"[DECRYPT, KEYS, VERIFY, ENCRYPT, SIGN, BASE, ADDRESSBOOK]",0.0,0.0
false,"[DECRYPT, KEYS, FORWARD, ENCRYPT, BASE]",0.0,0.0
true,"[AUTORESPONDER, BASE]",0.0,0.0
false,"[DECRYPT, KEYS, ENCRYPT, BASE, ADDRESSBOOK]",0.0,0.0
false,"[DECRYPT, KEYS, VERIFY, ENCRYPT, SIGN, BASE]",0.0,0.0
false,"[KEYS, FORWARD, VERIFY, AUTORESPONDER, SIGN, BASE, ADDRESSBOOK]",0.0,0.0
false,"[DECRYPT, KEYS, FORWARD, ENCRYPT, BASE, ADDRESSBOOK]",0.0,0.0
false,"[KEYS, FORWARD, VERIFY, AUTORESPONDER, SIGN, BASE]",0.0,0.0
false,"[AUTORESPONDER, BASE, ADDRESSBOOK]",0.0,0.0
true,"[FORWARD, BASE]",0.0,0.0
false,"[DECRYPT, KEYS, ENCRYPT, AUTORESPONDER, BASE]",0.0,0.0
false,"[DECRYPT, KEYS, ENCRYPT, AUTORESPONDER, BASE, ADDRESSBOOK]",0.0,0.0
