measured,configuration,performance,std
false,"[DECRYPT, KEYS, FORWARD, VERIFY, ENCRYPT, SIGN, BASE, ADDRESSBOOK]",49.358,0.0
false,"[KEYS, BASE, ADDRESSBOOK]",6.317,0.0
false,"[KEYS, BASE]",4.228,0.0
false,"[DECRYPT, KEYS, ENCRYPT, BASE]",15.74,0.0
false,"[DECRYPT, KEYS, FORWARD, ENCRYPT, AUTORESPONDER, BASE]",47.265,0.0
false,"[DECRYPT, KEYS, FORWARD, ENCRYPT, AUTORESPONDER, BASE, ADDRESSBOOK]",55.65,0.0
false,"[FORWARD, AUTORESPONDER, BASE, ADDRESSBOOK]",25.76,0.0
false,"[BASE]",0.08,0.0
false,"[FORWARD, AUTORESPONDER, BASE]",20.523,0.0
false,"[KEYS, FORWARD, VERIFY, SIGN, BASE, ADDRESSBOOK]",26.755,0.0
false,"[DECRYPT, KEYS, VERIFY, ENCRYPT, AUTORESPONDER, SIGN, BASE]",31.215,0.0
false,"[KEYS, FORWARD, AUTORESPONDER, BASE, ADDRESSBOOK]",29.908,0.0
false,"[KEYS, FORWARD, AUTORESPONDER, BASE]",24.67,0.0
false,"[KEYS, FORWARD, BASE, ADDRESSBOOK]",19.785,0.0
false,"[DECRYPT, KEYS, FORWARD, VERIFY, ENCRYPT, SIGN, BASE]",40.978,0.0
false,"[KEYS, VERIFY, AUTORESPONDER, SIGN, BASE]",16.562,0.0
false,"[DECRYPT, KEYS, FORWARD, VERIFY, ENCRYPT, AUTORESPONDER, SIGN, BASE]",54.768,0.0
false,"[KEYS, FORWARD, BASE]",15.625,0.0
false,"[KEYS, VERIFY, AUTORESPONDER, SIGN, BASE, ADDRESSBOOK]",20.802,0.0
false,"[KEYS, AUTORESPONDER, BASE]",9.593,0.0
true,"[DECRYPT, KEYS, FORWARD, VERIFY, ENCRYPT, AUTORESPONDER, SIGN, BASE, ADDRESSBOOK]",64.225,0.0
false,"[FORWARD, BASE, ADDRESSBOOK]",15.638,0.0
false,"[KEYS, VERIFY, SIGN, BASE, ADDRESSBOOK]",12.755,0.0
false,"[KEYS, VERIFY, SIGN, BASE]",9.592,0.0
false,"[KEYS, AUTORESPONDER, BASE, ADDRESSBOOK]",12.76,0.0
false,"[KEYS, FORWARD, VERIFY, SIGN, BASE]",21.523,0.0
false,"[DECRYPT, KEYS, VERIFY, ENCRYPT, AUTORESPONDER, SIGN, BASE, ADDRESSBOOK]",38.603,0.0
false,"[BASE, ADDRESSBOOK]",2.17,0.0
false,"[DECRYPT, KEYS, FORWARD, ENCRYPT, BASE]",35.08,0.0
false,"[DECRYPT, KEYS, VERIFY, ENCRYPT, SIGN, BASE, ADDRESSBOOK]",27.415,0.0
false,"[AUTORESPONDER, BASE]",5.445,0.0
false,"[DECRYPT, KEYS, ENCRYPT, BASE, ADDRESSBOOK]",20.978,0.0
false,"[DECRYPT, KEYS, VERIFY, ENCRYPT, SIGN, BASE]",21.105,0.0
false,"[DECRYPT, KEYS, FORWARD, ENCRYPT, BASE, ADDRESSBOOK]",42.388,0.0
false,"[KEYS, FORWARD, VERIFY, AUTORESPONDER, SIGN, BASE, ADDRESSBOOK]",38.483,0.0
false,"[KEYS, FORWARD, VERIFY, AUTORESPONDER, SIGN, BASE]",32.172,0.0
false,"[AUTORESPONDER, BASE, ADDRESSBOOK]",8.613,0.0
false,"[FORWARD, BASE]",11.478,0.0
false,"[DECRYPT, KEYS, ENCRYPT, AUTORESPONDER, BASE]",24.245,0.0
false,"[DECRYPT, KEYS, ENCRYPT, AUTORESPONDER, BASE, ADDRESSBOOK]",30.56,0.0
