measured,configuration,performance,std
false,"[]",16.69,0.0
false,"[WEIGHT, EMPTY, TWOTHIRDSFULL]",16.69,0.0
false,"[OVERLOADED, EMPTY, TWOTHIRDSFULL]",16.69,0.0
false,"[WEIGHT, EMPTY, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, EMPTY, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, WEIGHT, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, EMPTY, TWOTHIRDSFULL]",16.69,0.0
false,"[OVERLOADED, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[EXECUTIVEFLOOR]",16.69,0.0
false,"[WEIGHT, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[EXECUTIVEFLOOR, WEIGHT, EMPTY, TWOTHIRDSFULL]",16.69,0.0
false,"[EXECUTIVEFLOOR, WEIGHT]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, WEIGHT, EMPTY, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR]",16.69,0.0
false,"[OVERLOADED, EMPTY, BASE]",16.69,0.0
false,"[WEIGHT]",16.69,0.0
false,"[EXECUTIVEFLOOR, EMPTY, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, WEIGHT]",16.69,0.0
false,"[OVERLOADED, EMPTY]",16.69,0.0
false,"[OVERLOADED, WEIGHT, EMPTY, TWOTHIRDSFULL]",16.69,0.0
false,"[EMPTY, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, EMPTY, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, WEIGHT, BASE]",16.69,0.0
false,"[EXECUTIVEFLOOR, WEIGHT, EMPTY, BASE]",16.69,0.0
false,"[EXECUTIVEFLOOR, WEIGHT, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, TWOTHIRDSFULL]",16.69,0.0
true,"[EXECUTIVEFLOOR, BASE]",16.69,0.0
false,"[EMPTY, TWOTHIRDSFULL]",16.69,0.0
false,"[WEIGHT, TWOTHIRDSFULL]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, WEIGHT, EMPTY, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[EXECUTIVEFLOOR, WEIGHT, EMPTY]",16.69,0.0
true,"[WEIGHT, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, TWOTHIRDSFULL]",16.69,0.0
false,"[EXECUTIVEFLOOR, WEIGHT, TWOTHIRDSFULL]",16.69,0.0
false,"[EXECUTIVEFLOOR, EMPTY]",16.69,0.0
false,"[BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, WEIGHT, TWOTHIRDSFULL]",16.69,0.0
false,"[EXECUTIVEFLOOR, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, EMPTY, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, WEIGHT, EMPTY, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[EXECUTIVEFLOOR, WEIGHT, EMPTY, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[EMPTY]",16.69,0.0
false,"[TWOTHIRDSFULL]",16.69,0.0
false,"[EXECUTIVEFLOOR, WEIGHT, BASE]",16.69,0.0
false,"[TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, WEIGHT, BASE]",16.69,0.0
false,"[EXECUTIVEFLOOR, EMPTY, TWOTHIRDSFULL]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, WEIGHT, EMPTY]",16.69,0.0
false,"[EXECUTIVEFLOOR, TWOTHIRDSFULL]",16.69,0.0
false,"[OVERLOADED, WEIGHT, TWOTHIRDSFULL]",16.69,0.0
false,"[OVERLOADED]",16.69,0.0
false,"[OVERLOADED, WEIGHT, EMPTY]",16.69,0.0
false,"[WEIGHT, EMPTY, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[WEIGHT, EMPTY]",16.69,0.0
true,"[EMPTY, BASE]",16.69,0.0
false,"[EXECUTIVEFLOOR, EMPTY, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, WEIGHT]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, WEIGHT, EMPTY, TWOTHIRDSFULL]",16.69,0.0
false,"[OVERLOADED, BASE]",16.69,0.0
false,"[OVERLOADED, WEIGHT, TWOTHIRDSFULL, BASE]",16.69,0.0
false,"[OVERLOADED, EXECUTIVEFLOOR, EMPTY]",16.69,0.0
false,"[OVERLOADED, WEIGHT, EMPTY, BASE]",16.69,0.0
