measured,configuration,performance,std
true,"[FIXEDSTRINGS, INVERTMATCH, MATCHINGFILES, IGNORECASE]",2.226,0.0
true,"[]",2.911,0.0
false,"[FIXEDSTRINGS, COUNT, LINENUMBER, MATCHINGFILES]",3.002,0.0
true,"[FIXEDSTRINGS, WHOLELINE, IGNORECASE]",2.824,0.0
false,"[COUNT, LINENUMBER, IGNORECASE]",21.852,0.0
true,"[FIXEDSTRINGS, INVERTMATCH, IGNORECASE]",2.854,0.0
false,"[FIXEDSTRINGS, COUNT, LINENUMBER]",3.008,0.0
false,"[FIXEDSTRINGS, LINENUMBER]",2.855,0.0
false,"[COUNT, LINENUMBER, MATCHINGFILES, IGNORECASE]",20.054,0.0
false,"[FIXEDSTRINGS, LINENUMBER, MATCHINGFILES]",3.011,0.0
true,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, MATCHINGFILES, IGNORECASE]",2.967,0.0
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, LINENUMBER, MATCHINGFILES, IGNORECASE]",2.227,0.0
false,"[FIXEDSTRINGS, INVERTMATCH, COUNT, LINENUMBER]",2.977,0.0
false,"[FIXEDSTRINGS, WHOLELINE, COUNT, LINENUMBER]",2.982,0.0
false,"[FIXEDSTRINGS, INVERTMATCH, COUNT, LINENUMBER, MATCHINGFILES]",2.968,0.0
true,"[FIXEDSTRINGS, WHOLELINE, MATCHINGFILES, IGNORECASE]",3.0,0.0
true,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, IGNORECASE]",2.974,0.0
true,"[COUNT, MATCHINGFILES]",3.755,0.0
false,"[INVERTMATCH, WHOLELINE, LINENUMBER]",2.842,0.0
true,"[INVERTMATCH, MATCHINGFILES]",2.222,0.0
false,"[WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",3.062,0.0
true,"[INVERTMATCH]",2.885,0.0
false,"[INVERTMATCH, WHOLELINE, LINENUMBER, MATCHINGFILES]",2.221,0.0
true,"[COUNT]",3.811,0.0
false,"[WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES, IGNORECASE]",12.456,0.0
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, LINENUMBER, IGNORECASE]",2.974,0.0
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES, IGNORECASE]",2.967,0.0
true,"[WHOLELINE]",2.923,0.0
false,"[FIXEDSTRINGS, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",2.952,0.0
true,"[WHOLELINE, MATCHINGFILES]",3.05,0.0
true,"[FIXEDSTRINGS, COUNT, MATCHINGFILES, IGNORECASE]",3.724,0.0
true,"[FIXEDSTRINGS, COUNT, IGNORECASE]",3.745,0.0
false,"[INVERTMATCH, LINENUMBER]",2.885,0.0
true,"[INVERTMATCH, WHOLELINE, COUNT, MATCHINGFILES]",3.05,0.0
false,"[WHOLELINE, COUNT, LINENUMBER, IGNORECASE]",11.809,0.0
false,"[FIXEDSTRINGS, WHOLELINE, LINENUMBER, MATCHINGFILES, IGNORECASE]",3.0,0.0
true,"[INVERTMATCH, WHOLELINE, COUNT]",3.059,0.0
false,"[FIXEDSTRINGS, WHOLELINE, LINENUMBER, IGNORECASE]",2.824,0.0
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, LINENUMBER, IGNORECASE]",2.863,0.0
