measured,configuration,pair_wise,pair_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",18.63,0.0,4.554,0.013,4.533,4.575,false,15.576,3.42,242.612
"false","[SKIPUPSCALING, CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG, ROUNDINGHANDLER, SCALE]",8.11,0.0,8.719,0.119,8.53,8.909,false,0.891,0.102,0.794
"true","[PLATFORM, ENABLEANTIALIASING]",145.04,0.0,144.507,0.911,143.057,145.956,false,2.033,0.014,4.133
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING]",75.57,0.0,75.579,1.034,73.934,77.224,true,1.491,0.02,2.223
"true","[SCALEMODE, CLEARDIRBEFORECONVERT]",3.75,0.0,3.803,0.013,3.783,3.823,false,1.447,0.38,2.094
"true","[COMPRESSQUALITY, CLEARDIRBEFORECONVERT]",56.37,0.0,55.403,0.83,54.083,56.723,false,2.467,0.045,6.086
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI]",63.14,0.0,62.68,0.428,61.999,63.36,false,1.96,0.031,3.842
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, COMPRESSQUALITY, SCALEMODE]",3.16,0.0,3.803,0.014,3.781,3.825,false,0.857,0.225,0.734
"false","[ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE]",183.68,0.0,182.668,1.289,180.617,184.719,false,2.512,0.014,6.31
"false","[POSTCONVERTWEBP, HALTONERROR, GUIADVANCEDOPTIONS, PLATFORM, SCALEISHEIGHTDP, UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, VERBOSELOG, SCALEMODE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",150.32,0.0,3.83,0.015,3.807,3.854,false,147.99,38.64,21901.04
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE]",32.19,0.0,9.174,0.102,9.011,9.336,false,24.516,2.672,601.034
"true","[PLATFORM, OUTPUTCOMPRESSIONGMODE]",363.53,0.0,363.136,1.666,360.484,365.787,true,1.894,0.005,3.587
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",5.87,0.0,5.836,0.033,5.784,5.888,false,1.534,0.263,2.353
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEMOZJPEG]",56.81,0.0,58.252,0.9,56.819,59.684,true,0.058,0.001,0.003
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE]",185.99,0.0,182.132,0.548,181.26,183.004,false,5.358,0.029,28.708
"true","[ENABLEPNGCRUSH]",57.95,0.0,58.106,0.747,56.917,59.296,false,1.344,0.023,1.806
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, VERBOSELOG, ENABLEANTIALIASING, SCALEMODE, CLEARDIRBEFORECONVERT]",9.48,0.0,4.568,0.007,4.556,4.58,false,6.412,1.404,41.114
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",0.0,0.0,9.862,0.068,9.753,9.971,false,8.362,0.848,69.923
"false","[POSTCONVERTWEBP, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, SKIPUPSCALING, VERBOSELOG, HALTONERROR, CLEARDIRBEFORECONVERT]",6.36,0.0,4.953,0.009,4.939,4.967,false,2.907,0.587,8.451
"true","[SCALEISHEIGHTDP, DOWNSCALINGALGORITHM]",57.33,0.0,58.069,0.981,56.508,59.631,true,0.761,0.013,0.579
"true","[ENABLEPNGCRUSH, SCALEMODE]",4.03,0.0,3.809,0.006,3.799,3.819,false,1.721,0.452,2.962
"false","[PLATFORM, UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",0.0,0.0,7.28,0.032,7.23,7.33,false,5.78,0.794,33.408
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",195.08,0.0,196.821,1.063,195.129,198.513,true,0.241,0.001,0.058
"true","[ENABLEPNGCRUSH, ROUNDINGHANDLER]",57.95,0.0,58.378,0.608,57.411,59.345,false,1.072,0.018,1.149
"false","[PLATFORM, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",138.29,0.0,9.49,0.039,9.428,9.552,false,130.3,13.73,16978.09
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE]",16.52,0.0,3.798,0.016,3.773,3.824,false,14.222,3.745,202.265
"false","[PLATFORM, COMPRESSQUALITY, SCALEMODE]",0.86,0.0,5.285,0.035,5.23,5.34,false,2.925,0.553,8.556
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",153.64,0.0,25.939,0.116,25.755,26.124,false,129.201,4.981,16692.898
"false","[PLATFORM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",153.08,0.0,27.205,0.107,27.035,27.375,false,127.375,4.682,16224.391
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE, CLEARDIRBEFORECONVERT]",0.0,0.0,5.244,0.02,5.212,5.275,false,3.744,0.714,14.018
"false","[PLATFORM, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, VERBOSELOG, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",165.08,0.0,27.379,0.239,26.998,27.76,false,139.201,5.084,19376.918
"true","[SKIPUPSCALING, GUIADVANCEDOPTIONS]",4.81,0.0,4.837,0.014,4.815,4.86,false,1.473,0.305,2.17
"true","[OUTPUTCOMPRESSIONGMODE, VERBOSELOG]",183.4,0.0,182.867,2.008,179.672,186.063,true,2.033,0.011,4.133
"true","[ENABLEMOZJPEG, VERBOSELOG]",57.67,0.0,57.878,0.282,57.429,58.328,false,1.292,0.022,1.669
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, COMPRESSQUALITY, SCALE]",20.92,0.0,8.53,0.075,8.41,8.65,false,13.89,1.628,192.932
"true","[HALTONERROR]",57.46,0.0,57.814,0.714,56.679,58.95,false,1.146,0.02,1.313
"true","[SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI]",63.14,0.0,62.9,0.292,62.436,63.365,false,1.74,0.028,3.028
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",16.62,0.0,4.545,0.006,4.536,4.554,false,13.575,2.987,184.281
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM]",201.58,0.0,199.018,1.264,197.007,201.029,false,4.062,0.02,16.5
"true","[VERBOSELOG, ENABLEANTIALIASING]",75.57,0.0,75.331,0.531,74.486,76.176,false,1.739,0.023,3.024
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",0.0,0.0,14.178,0.055,14.091,14.265,false,12.678,0.894,160.732
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, HALTONERROR]",57.46,0.0,58.539,1.045,56.876,60.203,true,0.421,0.007,0.177
"true","[SKIPUPSCALING, ENABLEMOZJPEG]",4.81,0.0,4.841,0.02,4.81,4.873,false,1.469,0.303,2.158
"true","[UPSCALINGALGORITHM, ROUNDINGHANDLER]",47.97,0.0,47.662,0.261,47.247,48.077,false,1.808,0.038,3.269
"false","[PLATFORM, ENABLEPNGCRUSH, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, VERBOSELOG]",113.61,0.0,111.913,0.63,110.911,112.915,false,3.197,0.029,10.221
"true","[UPSCALINGALGORITHM, GUIADVANCEDOPTIONS]",47.97,0.0,47.945,0.192,47.639,48.251,false,1.525,0.032,2.326
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",0.0,0.0,13.755,0.089,13.614,13.896,false,12.255,0.891,150.185
"false","[PLATFORM, UPSCALINGALGORITHM, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,7.262,0.007,7.25,7.274,false,5.762,0.793,33.201
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, GUIADVANCEDOPTIONS]",57.67,0.0,57.998,0.951,56.485,59.512,true,1.172,0.02,1.374
"false","[PLATFORM, ENABLEPNGCRUSH, ROUNDINGHANDLER]",112.56,0.0,111.207,1.18,109.328,113.085,false,2.853,0.026,8.14
"false","[ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",13.27,0.0,13.854,0.191,13.551,14.158,false,0.916,0.066,0.839
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,7.27,0.051,7.189,7.352,false,5.77,0.794,33.293
"true","[SKIPUPSCALING, HALTONERROR]",4.6,0.0,4.833,0.015,4.808,4.857,false,1.267,0.262,1.605
"true","[INCLUDEANDROIDLDPITVDPI, SCALE]",10.06,0.0,9.819,0.021,9.786,9.852,false,1.741,0.177,3.031
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",13.91,0.0,4.544,0.015,4.52,4.567,false,10.866,2.391,118.07
"false","[INCLUDEANDROIDLDPITVDPI, COMPRESSQUALITY, ENABLEANTIALIASING]",78.11,0.0,78.668,0.769,77.443,79.892,true,0.942,0.012,0.887
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",0.0,0.0,5.336,0.016,5.31,5.361,false,3.836,0.719,14.715
"false","[PLATFORM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",4.46,0.0,8.713,0.066,8.608,8.818,false,2.753,0.316,7.579
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",146.4,0.0,39.391,0.539,38.533,40.249,false,108.509,2.755,11774.203
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,9.283,0.042,9.217,9.35,false,7.783,0.838,60.575
"false","[POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM]",8.44,0.0,4.826,0.025,4.786,4.866,false,5.114,1.06,26.153
"false","[PLATFORM, SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,7.274,0.041,7.21,7.339,false,5.774,0.794,33.339
"false","[PLATFORM, SKIPUPSCALING, ROUNDINGHANDLER, SCALE]",0.0,0.0,16.599,0.259,16.187,17.011,false,15.099,0.91,227.98
"false","[SKIPUPSCALING, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",62.78,0.0,4.555,0.013,4.535,4.575,false,59.725,13.112,3567.076
"false","[POSTCONVERTWEBP, INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING, ENABLEANTIALIASING]",8.44,0.0,7.468,0.025,7.428,7.508,false,2.472,0.331,6.111
"false","[SCALEISHEIGHTDP, SKIPUPSCALING, DOWNSCALINGALGORITHM]",4.47,0.0,4.84,0.005,4.832,4.848,false,1.13,0.233,1.277
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALE]",2.8,0.0,27.268,0.071,27.155,27.382,false,22.968,0.842,527.529
"true","[POSTCONVERTWEBP]",58.01,0.0,57.628,0.207,57.299,57.957,false,1.882,0.033,3.542
"true","[COMPRESSQUALITY, ENABLEANTIALIASING]",72.49,0.0,72.337,0.327,71.817,72.857,false,1.653,0.023,2.732
"false","[UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, SCALE]",6.24,0.0,6.156,0.037,6.097,6.215,false,1.584,0.257,2.509
"true","[ENABLEPNGCRUSH, DOWNSCALINGALGORITHM]",57.61,0.0,57.439,0.427,56.759,58.118,false,1.671,0.029,2.792
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, DOWNSCALINGALGORITHM]",58.12,0.0,57.642,0.578,56.723,58.562,false,1.978,0.034,3.912
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, VERBOSELOG]",58.65,0.0,57.818,0.483,57.05,58.586,false,2.332,0.04,5.438
"true","[POSTCONVERTWEBP, INCLUDEANDROIDLDPITVDPI]",63.48,0.0,64,0.552,63.121,64.878,false,0.98,0.015,0.96
"true","[POSTCONVERTWEBP, GUIADVANCEDOPTIONS]",57.25,0.0,57.006,0.069,56.896,57.116,false,1.744,0.031,3.042
"false","[INCLUDEANDROIDLDPITVDPI, VERBOSELOG, ROUNDINGHANDLER, SCALE]",9.07,0.0,9.792,0.158,9.54,10.044,false,0.778,0.079,0.605
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,7.269,0.08,7.142,7.397,false,5.769,0.794,33.281
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, SCALEMODE]",131.72,0.0,5.289,0.034,5.235,5.343,false,127.931,24.188,16366.341
"false","[INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ENABLEANTIALIASING, CLEARDIRBEFORECONVERT]",232.09,0.0,232.086,1.535,229.644,234.529,true,1.504,0.006,2.262
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",0.0,0.0,5.242,0.014,5.22,5.265,false,3.742,0.714,14.003
"true","[ENABLEMOZJPEG, IOSCREATEIMAGESETFOLDERS]",57.67,0.0,58.409,0.603,57.45,59.368,true,0.761,0.013,0.579
"true","[SCALE, GUIADVANCEDOPTIONS]",8.8,0.0,8.896,0.036,8.839,8.953,false,1.404,0.158,1.971
"false","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",190.14,0.0,191.82,0.624,190.826,192.813,true,0.18,0.001,0.032
"true","[OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",177.99,0.0,177.989,0.654,176.949,179.03,false,1.501,0.008,2.253
"false","[UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",0.0,0.0,7.211,0.176,6.932,7.491,false,5.711,0.792,32.616
"false","[DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",4.55,0.0,4.552,0.003,4.547,4.557,false,1.498,0.329,2.244
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEMOZJPEG, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",125.34,0.0,5.298,0.031,5.248,5.348,false,121.542,22.941,14772.458
"true","[SCALE]",8.8,0.0,8.818,0.107,8.647,8.988,false,1.482,0.168,2.196
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, SCALE, IOSCREATEIMAGESETFOLDERS]",7.3,0.0,8.846,0.113,8.667,9.026,true,0.046,0.005,0.002
"true","[UPSCALINGALGORITHM, HALTONERROR]",47.76,0.0,47.599,0.088,47.459,47.739,false,1.661,0.035,2.759
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, ROUNDINGHANDLER, SCALE, IOSCREATEIMAGESETFOLDERS, CLEARDIRBEFORECONVERT]",37.03,0.0,13.758,0.006,13.749,13.767,false,24.772,1.801,613.652
"false","[PLATFORM, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE]",145.01,0.0,9.306,0.03,9.258,9.353,false,137.204,14.744,18824.938
"true","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ROUNDINGHANDLER]",57.67,0.0,58.164,0.497,57.372,58.955,false,1.006,0.017,1.012
"false","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, ENABLEANTIALIASING, SCALEMODE]",3.82,0.0,3.789,0.009,3.774,3.804,false,1.531,0.404,2.344
"false","[POSTCONVERTWEBP, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, HALTONERROR, GUIADVANCEDOPTIONS, SCALEISHEIGHTDP, UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, INCLUDEANDROIDLDPITVDPI, ENABLEPNGCRUSH, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, VERBOSELOG, ENABLEANTIALIASING, ROUNDINGHANDLER, SCALE, CLEARDIRBEFORECONVERT]",0.0,0.0,15.51,0.055,15.422,15.597,false,14.01,0.903,196.28
"true","[UPSCALINGALGORITHM, KEEPUNOPTIMIZEDFILESPOSTPROCESSOR]",47.97,0.0,48.117,0.397,47.485,48.748,false,1.353,0.028,1.831
"true","[DOWNSCALINGALGORITHM, CLEARDIRBEFORECONVERT]",57.33,0.0,58.219,1.144,56.4,60.039,true,0.611,0.01,0.373
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, SCALEMODE]",13.57,0.0,3.794,0.014,3.773,3.816,false,11.276,2.972,127.148
"true","[POSTCONVERTWEBP, ENABLEMOZJPEG]",58.01,0.0,57.779,0.334,57.248,58.311,false,1.731,0.03,2.996
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, DOWNSCALINGALGORITHM]",4.49,0.0,4.836,0.015,4.812,4.859,false,1.154,0.239,1.332
"true","[UPSCALINGALGORITHM, INCLUDEANDROIDLDPITVDPI]",52.5,0.0,52.846,0.418,52.181,53.512,false,1.154,0.022,1.332
"false","[PLATFORM, POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, ENABLEMOZJPEG, SCALEMODE, SCALE]",0.0,0.0,9.993,0.091,9.849,10.138,false,8.493,0.85,72.131
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG]",2.62,0.0,4.833,0.013,4.812,4.854,false,0.713,0.148,0.508
"true","[PLATFORM, DOWNSCALINGALGORITHM]",111.0,0.0,112.597,1.165,110.743,114.451,true,0.097,0.001,0.009
"false","[POSTCONVERTWEBP, UPSCALINGALGORITHM, SKIPUPSCALING, SCALEMODE, SCALE]",77.72,0.0,5.506,0.074,5.388,5.623,false,73.714,13.388,5433.754
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, CLEARDIRBEFORECONVERT]",58.51,0.0,57.258,0.711,56.127,58.39,false,2.752,0.048,7.574
"true","[PLATFORM, CLEARDIRBEFORECONVERT]",110.38,0.0,111.967,0.88,110.566,113.367,true,0.087,0.001,0.008
"true","[ROUNDINGHANDLER, HALTONERROR]",57.46,0.0,57.926,0.496,57.137,58.716,false,1.034,0.018,1.069
"false","[UPSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",18.16,0.0,5.542,0.058,5.449,5.634,false,14.118,2.547,199.318
"true","[IOSCREATEIMAGESETFOLDERS, GUIADVANCEDOPTIONS]",57.67,0.0,58.363,0.947,56.857,59.87,true,0.807,0.014,0.651
"false","[UPSCALINGALGORITHM, ENABLEPNGCRUSH, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE]",4.13,0.0,4.557,0.026,4.515,4.599,false,1.073,0.235,1.151
"true","[CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY]",54.59,0.0,54.96,0.547,54.09,55.831,false,1.13,0.021,1.277
"false","[PLATFORM, UPSCALINGALGORITHM, DOWNSCALINGALGORITHM, COMPRESSQUALITY]",84.08,0.0,84.658,0.3,84.18,85.135,false,0.922,0.011,0.85
"true","[PLATFORM, COMPRESSQUALITY]",103.87,0.0,104.672,0.837,103.339,106.004,true,0.698,0.007,0.487
"false","[KEEPUNOPTIMIZEDFILESPOSTPROCESSOR, ENABLEPNGCRUSH, VERBOSELOG, GUIADVANCEDOPTIONS]",58.65,0.0,57.893,0.551,57.017,58.77,false,2.257,0.039,5.094
"true","[SCALEISHEIGHTDP, ROUNDINGHANDLER]",58.72,0.0,57.723,0.112,57.544,57.902,false,2.497,0.043,6.235
"true","[SCALEISHEIGHTDP, SCALEMODE]",3.75,0.0,3.79,0.01,3.775,3.806,false,1.46,0.385,2.132
"true","[DOWNSCALINGALGORITHM, VERBOSELOG]",57.33,0.0,57.868,0.238,57.489,58.247,false,0.962,0.017,0.925
"false","[PLATFORM, UPSCALINGALGORITHM, SCALE]",7.09,0.0,16.938,0.257,16.53,17.346,false,8.348,0.493,69.689
"false","[PLATFORM, UPSCALINGALGORITHM, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",138.23,0.0,5.281,0.033,5.229,5.334,false,134.449,25.459,18076.534
"true","[SCALEISHEIGHTDP, ENABLEMOZJPEG]",58.39,0.0,58.337,0.569,57.432,59.242,false,1.553,0.027,2.412
"true","[SCALEISHEIGHTDP, GUIADVANCEDOPTIONS]",57.67,0.0,57.731,0.521,56.902,58.56,false,1.439,0.025,2.071
"false","[POSTCONVERTWEBP, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, SCALEMODE, SCALE]",0.0,0.0,5.247,0.027,5.204,5.291,false,3.747,0.714,14.04
"false","[PLATFORM, COMPRESSQUALITY, VERBOSELOG, HALTONERROR, GUIADVANCEDOPTIONS]",107.04,0.0,105.054,0.684,103.966,106.143,false,3.486,0.033,12.152
"false","[UPSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",8.55,0.0,8.562,0.1,8.403,8.721,false,1.488,0.174,2.214
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,10.005,0.078,9.88,10.13,false,8.505,0.85,72.335
"true","[ENABLEANTIALIASING, CLEARDIRBEFORECONVERT]",74.87,0.0,75.544,0.839,74.209,76.88,true,0.826,0.011,0.682
"false","[PLATFORM, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM]",11.99,0.0,9.412,0.095,9.261,9.563,false,4.078,0.433,16.63
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALEMODE, SCALE]",0.0,0.0,7.185,0.103,7.022,7.349,false,5.685,0.791,32.319
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, CREATEMIPMAPINSTEADOFDRAWABLEDIR, OUTPUTCOMPRESSIONGMODE, VERBOSELOG, ROUNDINGHANDLER, SCALE]",22.06,0.0,19.085,0.109,18.912,19.258,false,4.475,0.234,20.026
"true","[INCLUDEANDROIDLDPITVDPI, SKIPUPSCALING]",6.48,0.0,6.55,0.009,6.535,6.564,false,1.43,0.218,2.045
"true","[POSTCONVERTWEBP, ROUNDINGHANDLER]",58.67,0.0,58.141,0.678,57.063,59.22,false,2.029,0.035,4.117
"false","[PLATFORM, POSTCONVERTWEBP, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, SCALE]",18.01,0.0,10.412,0.039,10.351,10.473,false,9.098,0.874,82.774
"true","[INCLUDEANDROIDLDPITVDPI, HALTONERROR]",62.93,0.0,62.866,0.328,62.345,63.387,false,1.564,0.025,2.446
"false","[SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALE]",0.0,0.0,19.403,0.087,19.266,19.541,false,17.903,0.923,320.517
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, SCALE]",6.22,0.0,39.934,0.461,39.201,40.667,false,32.214,0.807,1037.742
"false","[PLATFORM, OUTPUTCOMPRESSIONGMODE, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALEMODE, SCALE]",0.0,0.0,9.333,0.054,9.248,9.419,false,7.833,0.839,61.356
"false","[PLATFORM, SKIPUPSCALING, SCALE]",0.0,0.0,17.038,0.199,16.722,17.354,false,15.538,0.912,241.429
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALEMODE]",0.0,0.0,5.297,0.024,5.259,5.335,false,3.797,0.717,14.417
"true","[ENABLEMOZJPEG, SCALE]",8.8,0.0,8.874,0.088,8.734,9.015,false,1.426,0.161,2.033
"false","[UPSCALINGALGORITHM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY, SCALE]",0.0,0.0,18.92,0.157,18.669,19.17,false,17.42,0.921,303.456
"false","[PLATFORM, UPSCALINGALGORITHM, SKIPUPSCALING, COMPRESSQUALITY, SCALE]",0.0,0.0,16.171,0.23,15.805,16.537,false,14.671,0.907,215.238
"false","[PLATFORM, POSTCONVERTWEBP, SKIPUPSCALING, ENABLEMOZJPEG, DOWNSCALINGALGORITHM, COMPRESSQUALITY, SCALE]",0.0,0.0,9.818,0.051,9.737,9.9,false,8.318,0.847,69.189
"false","[POSTCONVERTWEBP, SCALEISHEIGHTDP, INCLUDEANDROIDLDPITVDPI, ENABLEMOZJPEG, CREATEMIPMAPINSTEADOFDRAWABLEDIR, COMPRESSQUALITY, GUIADVANCEDOPTIONS]",61.92,0.0,59.27,0.644,58.246,60.294,false,4.15,0.07,17.222
"false","[PLATFORM, SKIPUPSCALING, OUTPUTCOMPRESSIONGMODE, COMPRESSQUALITY]",133.36,0.0,25.325,0.131,25.116,25.535,false,109.535,4.325,11997.916
"false","[POSTCONVERTWEBP, ENABLEPNGCRUSH, SKIPUPSCALING, ENABLEMOZJPEG, COMPRESSQUALITY, SCALEMODE, SCALE]",63.73,0.0,5.482,0.082,5.351,5.614,false,59.748,10.899,3569.824
