measured,configuration,pair_wise,pair_wise_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT]",3.54,0.0,3.588,0,0,0,false,0.048,0.013,0.002
"false","[NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",0.0,0.0,30.61,0,0,0,true,30.61,1,936.972
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",16.17,0.0,4.821,0,0,0,false,11.349,2.354,128.8
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE]",0.0,0.0,17.609,0,0,0,true,17.609,1,310.077
"false","[MONTHSORT, VERSIONSORT, DICTIONARYORDER, CHECK, REVERSE]",0.0,0.0,1.562,0,0,0,true,1.562,1,2.44
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER]",0.0,0.0,13.439,0,0,0,true,13.439,1,180.607
"false","[IGNORELEADINGBLANKS, VERSIONSORT, UNIQUE, DICTIONARYORDER, REVERSE]",0.0,0.0,51.218,0,0,0,true,51.218,1,2623.284
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,103.27,0,0,0,true,103.27,1,10664.693
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",0.0,0.0,17.999,0,0,0,true,17.999,1,323.964
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,101.686,0,0,0,true,101.686,1,10340.043
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",0.0,0.0,16.858,0,0,0,true,16.858,1,284.192
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK]",43.92,0.0,140.172,0,0,0,false,96.252,0.687,9264.448
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",0.0,0.0,1.527,0,0,0,true,1.527,1,2.332
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, CHECK]",115.19,0.0,13.177,0,0,0,false,102.013,7.742,10406.652
"true","[MERGE]",149.58,0.0,138.348,0,0,0,false,11.232,0.081,126.158
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",0.0,0.0,29.77,0,0,0,true,29.77,1,886.253
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",196.11,0.0,286.473,0,0,0,false,90.363,0.315,8165.472
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, CHECK]",39.54,0.0,1.543,0,0,0,false,37.997,24.625,1443.772
