measured,configuration,config_crusher,config_crusher_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.111,0.0,17.586,0.39,16.966,18.206,true,0.475,0.027,0.226
"true","[CHECK, REVERSE, GENERALNUMRICSORT]",1.536,0.0,1.539,0.007,1.527,1.551,true,0.003,0.002,0
"true","[IGNORELEADINGBLANKS, IGNORECASE]",41.09,0.0,40.806,0.664,39.749,41.864,true,0.284,0.007,0.081
"false","[MONTHSORT, HUMANNUMERICSORT]",64.95,0.0,75.171,14.127,52.692,97.65,true,10.221,0.136,104.469
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.327,0.0,16.964,0.332,16.436,17.491,true,0.363,0.021,0.132
"false","[MONTHSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",31.067,0.0,32.018,4.437,24.957,39.079,true,0.951,0.03,0.904
"true","[UNIQUE, CHECK, IGNORECASE]",1.563,0.0,1.569,0.006,1.56,1.578,true,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",17.017,0.0,17.196,0.404,16.553,17.839,true,0.179,0.01,0.032
"true","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",17.343,0.0,17.57,0.12,17.379,17.761,false,0.227,0.013,0.052
"false","[MONTHSORT, VERSIONSORT, UNIQUE, CHECK, REVERSE]",1.563,0.0,1.572,0.004,1.565,1.579,false,0.009,0.006,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.536,0.0,1.534,0.006,1.524,1.543,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",17.424,0.0,17.057,0.265,16.636,17.479,true,0.367,0.022,0.135
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",1.54,0.0,1.531,0.01,1.514,1.547,true,0.009,0.006,0
"false","[VERSIONSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",126.386,0.0,126.386,0.83,125.066,127.706,true,0,0,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.544,0.0,1.537,0.01,1.522,1.552,true,0.007,0.005,0
"true","[IGNORELEADINGBLANKS, CHECK, REVERSE, GENERALNUMRICSORT]",1.536,0.0,1.538,0.004,1.531,1.545,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.533,0.0,1.537,0.007,1.526,1.547,true,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",102.679,0.0,102.892,1.01,101.284,104.499,true,0.213,0.002,0.045
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0.0,1.539,0.006,1.53,1.548,true,0.001,0.001,0
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",4.877,0.0,4.96,0.204,4.635,5.285,true,0.083,0.017,0.007
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, REVERSE]",21.305,0.0,22.037,0.78,20.796,23.278,true,0.732,0.033,0.536
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",4.92,0.0,4.881,0.19,4.579,5.183,true,0.039,0.008,0.002
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.33,0.0,13.32,0.312,12.824,13.815,true,0.01,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT]",13.522,0.0,13.183,0.092,13.036,13.33,false,0.339,0.026,0.115
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",29.6,0.0,29.443,1.084,27.718,31.168,true,0.157,0.005,0.025
"false","[VERSIONSORT, CHECK, GENERALNUMRICSORT]",1.532,0.0,1.54,0.008,1.527,1.552,true,0.008,0.005,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, DICTIONARYORDER]",41.97,0.0,41.673,1.011,40.064,43.282,true,0.297,0.007,0.088
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, IGNORECASE]",3.512,0.0,3.482,0.075,3.363,3.602,true,0.03,0.009,0.001
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.388,0.0,13.387,0.149,13.15,13.624,true,0.001,0,0
"true","[IGNORELEADINGBLANKS, UNIQUE, CHECK, GENERALNUMRICSORT]",1.533,0.0,1.541,0.013,1.519,1.562,true,0.008,0.005,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT]",126.832,0.0,126.817,1.294,124.757,128.877,true,0.015,0,0
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK]",143.664,0.0,139.148,1.186,137.262,141.035,false,4.516,0.032,20.394
"true","[NUMBERICSORT, CHECK, GENERALNUMRICSORT]",1.534,0.0,1.537,0.007,1.526,1.547,true,0.003,0.002,0
"false","[MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",102.967,0.0,103.906,2.358,100.155,107.658,true,0.939,0.009,0.882
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT]",29.626,0.0,30.201,0.232,29.832,30.57,false,0.575,0.019,0.331
"false","[MONTHSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.258,0.0,17.422,0.283,16.972,17.872,true,0.164,0.009,0.027
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, GENERALNUMRICSORT]",3.463,0.0,3.617,0.216,3.273,3.961,true,0.154,0.043,0.024
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, GENERALNUMRICSORT]",289.927,0.0,285.966,2.905,281.344,290.589,true,3.961,0.014,15.69
"true","[MERGE, UNIQUE]",145.483,0.0,142.295,8.577,128.648,155.943,true,3.188,0.022,10.163
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",17.231,0.0,17.526,0.377,16.926,18.127,true,0.295,0.017,0.087
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",148.898,0.0,142.576,7.007,131.426,153.725,true,6.322,0.044,39.968
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",17.021,0.0,17.358,0.522,16.528,18.188,true,0.337,0.019,0.114
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",13.366,0.0,13.415,0.311,12.92,13.91,true,0.049,0.004,0.002
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.534,0.0,1.536,0.005,1.528,1.544,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.536,0.0,1.533,0.005,1.525,1.541,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, REVERSE, IGNORECASE]",21.568,0.0,21.828,0.475,21.072,22.584,true,0.26,0.012,0.068
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK]",113.713,0.0,114.549,2.436,110.674,118.425,true,0.836,0.007,0.699
"false","[MONTHSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.544,0.0,1.532,0.008,1.519,1.544,true,0.012,0.008,0
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",13.295,0.0,13.453,0.116,13.268,13.638,true,0.158,0.012,0.025
"false","[MONTHSORT, HUMANNUMERICSORT, IGNORECASE]",71.467,0.0,71.792,12.839,51.363,92.221,true,0.325,0.005,0.106
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",29.476,0.0,30.081,0.142,29.855,30.308,false,0.605,0.02,0.366
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",13.435,0.0,13.419,0.337,12.883,13.955,true,0.016,0.001,0
"true","[IGNORELEADINGBLANKS, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",130.112,0.0,129.3,2.121,125.926,132.674,true,0.812,0.006,0.659
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.327,0.0,17.25,0.435,16.558,17.943,true,0.077,0.004,0.006
"true","[IGNORELEADINGBLANKS, CHECK, REVERSE]",1.567,0.0,1.565,0.012,1.547,1.584,true,0.002,0.001,0
"false","[MONTHSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE]",74.228,0.0,67.989,7.097,56.696,79.282,true,6.239,0.092,38.925
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.372,0.0,103.926,1.758,101.129,106.724,true,0.554,0.005,0.307
"false","[HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",31.619,0.0,32.139,1.849,29.196,35.081,true,0.52,0.016,0.27
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.388,0.0,13.43,0.128,13.226,13.634,true,0.042,0.003,0.002
"false","[MONTHSORT, VERSIONSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.908,0.0,104.235,0.789,102.98,105.491,true,0.327,0.003,0.107
"true","[NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",4.968,0.0,5.008,0.182,4.718,5.297,true,0.04,0.008,0.002
"true","[NUMBERICSORT, CHECK]",1.537,0.0,1.539,0.003,1.534,1.544,true,0.002,0.001,0
"true","[IGNORELEADINGBLANKS, MERGE, CHECK, GENERALNUMRICSORT, IGNORECASE]",288.161,0.0,289.813,3.317,284.535,295.091,true,1.652,0.006,2.729
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER]",91.536,0.0,84.634,9.632,69.307,99.96,true,6.902,0.082,47.638
"false","[MONTHSORT, DICTIONARYORDER, IGNORECASE]",71.467,0.0,62.214,15.28,37.899,86.528,true,9.253,0.149,85.618
"false","[MONTHSORT, MERGE, REVERSE, GENERALNUMRICSORT]",103.531,0.0,103.777,1.779,100.947,106.607,true,0.246,0.002,0.061
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",104.76,0.0,102.698,1.917,99.647,105.749,true,2.062,0.02,4.252
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",17.159,0.0,17.367,0.247,16.974,17.761,true,0.208,0.012,0.043
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.908,0.0,103.999,1.652,101.37,106.628,true,0.091,0.001,0.008
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT]",1.536,0.0,1.534,0.009,1.52,1.549,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",102.074,0.0,102.287,1.097,100.542,104.032,true,0.213,0.002,0.045
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",3.498,0.0,3.487,0.078,3.362,3.612,true,0.011,0.003,0
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.135,0.0,17.603,0.139,17.382,17.823,false,0.468,0.027,0.219
"true","[MERGE, REVERSE]",33.651,0.0,33.842,4.305,26.992,40.692,true,0.191,0.006,0.036
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.135,0.0,17.363,0.334,16.831,17.895,true,0.228,0.013,0.052
"true","[NUMBERICSORT, REVERSE, IGNORECASE]",4.877,0.0,4.867,0.052,4.784,4.95,true,0.01,0.002,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, UNIQUE]",29.726,0.0,30.25,0.226,29.891,30.61,false,0.524,0.017,0.275
"false","[HUMANNUMERICSORT, DICTIONARYORDER, CHECK]",1.559,0.0,1.571,0.005,1.563,1.579,false,0.012,0.008,0
"true","[MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",17.15,0.0,17.248,0.379,16.645,17.851,true,0.098,0.006,0.01
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.874,0.0,103.951,2.917,99.309,108.593,true,0.077,0.001,0.006
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.327,0.0,17.428,0.255,17.022,17.833,true,0.101,0.006,0.01
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.544,0.0,1.532,0.004,1.526,1.538,false,0.012,0.008,0
"false","[VERSIONSORT, CHECK]",1.559,0.0,1.562,0.01,1.546,1.578,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",17.159,0.0,17.081,0.224,16.725,17.437,true,0.078,0.005,0.006
"true","[NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",30.09,0.0,29.701,1.071,27.996,31.406,true,0.389,0.013,0.151
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",31.619,0.0,33.926,3.191,28.849,39.004,true,2.307,0.068,5.322
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.393,0.0,17.093,0.301,16.614,17.573,true,0.3,0.018,0.09
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",17.15,0.0,17.01,0.407,16.363,17.657,true,0.14,0.008,0.02
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK]",1.535,0.0,1.537,0.004,1.531,1.543,true,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",29.793,0.0,29.903,0.15,29.666,30.141,true,0.11,0.004,0.012
"true","[UNIQUE, GENERALNUMRICSORT]",125.807,0.0,126.994,0.606,126.031,127.958,false,1.187,0.009,1.409
"true","[MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.392,0.0,17.332,0.248,16.938,17.726,true,0.06,0.003,0.004
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.537,0.0,1.541,0.005,1.533,1.55,true,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, IGNORECASE]",112.508,0.0,112.389,1.034,110.743,114.034,true,0.119,0.001,0.014
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT]",41.97,0.0,43.305,0.831,41.983,44.628,false,1.335,0.031,1.782
"false","[VERSIONSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT]",103.303,0.0,104.011,1.273,101.985,106.037,true,0.708,0.007,0.501
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK]",13.404,0.0,13.345,0.167,13.08,13.61,true,0.059,0.004,0.003
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.111,0.0,17.296,0.089,17.154,17.437,false,0.185,0.011,0.034
"false","[IGNORELEADINGBLANKS, DICTIONARYORDER]",41.97,0.0,41.755,1.487,39.389,44.12,true,0.215,0.005,0.046
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",50.201,0.0,50.13,0.581,49.206,51.055,true,0.071,0.001,0.005
"true","[IGNORELEADINGBLANKS, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.372,0.0,103.968,2.243,100.399,107.537,true,0.596,0.006,0.355
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",103.303,0.0,103.74,2.228,100.194,107.285,true,0.437,0.004,0.191
"true","[MERGE, NUMBERICSORT, CHECK]",13.404,0.0,13.285,0.114,13.104,13.466,true,0.119,0.009,0.014
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE]",17.15,0.0,16.846,0.282,16.398,17.294,true,0.304,0.018,0.092
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, REVERSE]",17.103,0.0,17.627,0.256,17.219,18.035,false,0.524,0.03,0.275
"false","[MONTHSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",285.615,0.0,285.092,2.137,281.692,288.492,true,0.523,0.002,0.274
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.392,0.0,17.172,0.246,16.781,17.563,true,0.22,0.013,0.048
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, CHECK]",1.537,0.0,1.536,0.009,1.522,1.55,true,0.001,0.001,0
"false","[DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.532,0.0,1.53,0.01,1.514,1.546,true,0.002,0.001,0
"true","[REVERSE]",74.228,0.0,56.647,2.984,51.898,61.395,false,17.581,0.31,309.092
"true","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, IGNORECASE]",1.54,0.0,1.53,0.008,1.517,1.544,true,0.01,0.007,0
"true","[IGNORELEADINGBLANKS, MERGE, CHECK, REVERSE]",21.521,0.0,21.507,0.407,20.859,22.156,true,0.014,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",288.388,0.0,286.878,4.08,280.385,293.37,true,1.51,0.005,2.28
"false","[HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.544,0.0,1.541,0.003,1.536,1.545,true,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.279,0.0,13.428,0.113,13.249,13.608,true,0.149,0.011,0.022
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",30.09,0.0,29.777,1.268,27.76,31.794,true,0.313,0.011,0.098
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, CHECK, REVERSE]",1.54,0.0,1.538,0.004,1.532,1.545,true,0.002,0.001,0
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.563,0.0,1.569,0.007,1.559,1.58,true,0.006,0.004,0
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",17.613,0.0,17.228,0.335,16.696,17.761,true,0.385,0.022,0.148
"false","[MONTHSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",287.545,0.0,290.255,4.328,283.368,297.141,true,2.71,0.009,7.344
"true","[NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.532,0.0,1.533,0.006,1.523,1.543,true,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",1.54,0.0,1.54,0.003,1.535,1.546,true,0,0,0
"false","[HUMANNUMERICSORT, MERGE, CHECK, GENERALNUMRICSORT]",287.571,0.0,286.993,2.173,283.535,290.45,true,0.578,0.002,0.334
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, GENERALNUMRICSORT]",3.492,0.0,3.484,0.057,3.393,3.576,true,0.008,0.002,0
"true","[UNIQUE]",91.536,0.0,97.581,18.167,68.673,126.488,true,6.045,0.062,36.542
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",13.388,0.0,13.479,0.089,13.337,13.622,true,0.091,0.007,0.008
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",13.538,0.0,13.292,0.069,13.182,13.402,false,0.246,0.019,0.061
"false","[VERSIONSORT, MERGE, REVERSE, IGNORECASE]",31.283,0.0,31.181,6.579,20.712,41.65,true,0.102,0.003,0.01
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.533,0.0,1.537,0.004,1.531,1.543,true,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0.0,1.537,0.005,1.528,1.546,true,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, DICTIONARYORDER, GENERALNUMRICSORT]",101.819,0.0,101.768,1.314,99.677,103.858,true,0.051,0.001,0.003
"false","[DICTIONARYORDER, CHECK]",1.559,0.0,1.568,0.008,1.555,1.581,true,0.009,0.006,0
"true","[MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",13.435,0.0,13.34,0.41,12.687,13.992,true,0.095,0.007,0.009
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER]",29.726,0.0,30.138,0.334,29.606,30.67,true,0.412,0.014,0.17
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",289.729,0.0,290.534,2.952,285.837,295.231,true,0.805,0.003,0.648
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, IGNORECASE]",1.563,0.0,1.568,0.008,1.556,1.58,true,0.005,0.003,0
"true","[MERGE, NUMBERICSORT, CHECK, GENERALNUMRICSORT]",13.415,0.0,13.506,0.299,13.03,13.981,true,0.091,0.007,0.008
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, IGNORECASE]",29.476,0.0,30.029,0.11,29.853,30.205,false,0.553,0.018,0.306
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.135,0.0,17.385,0.325,16.868,17.901,true,0.25,0.014,0.062
"true","[IGNORELEADINGBLANKS, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",289.729,0.0,291.9,3.087,286.988,296.813,true,2.171,0.007,4.713
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, IGNORECASE]",111.922,0.0,112.64,0.51,111.829,113.451,true,0.718,0.006,0.516
"true","[MERGE, NUMBERICSORT, UNIQUE, REVERSE, GENERALNUMRICSORT]",17.231,0.0,17.254,0.524,16.42,18.088,true,0.023,0.001,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT]",3.475,0.0,3.488,0.132,3.277,3.699,true,0.013,0.004,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.372,0.0,102.08,0.766,100.861,103.299,false,1.292,0.013,1.669
"false","[IGNORELEADINGBLANKS, MONTHSORT, MERGE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.756,0.0,105.025,3.039,100.19,109.86,true,1.269,0.012,1.61
"true","[NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",29.6,0.0,30.147,0.205,29.821,30.473,false,0.547,0.018,0.299
"true","[IGNORELEADINGBLANKS, MERGE, CHECK, REVERSE, GENERALNUMRICSORT]",104.76,0.0,104.925,2.241,101.359,108.492,true,0.165,0.002,0.027
