measured,configuration,splat,splat_std,brute_force,brute_force_std,brute_force_minci,brute_force_maxci,1withinci,absolute error,relative error,squared error
"false","[IGNORELEADINGBLANKS, VERSIONSORT, NUMBERICSORT, CHECK]",1.538,0,1.52,0,0,0,false,0.018,0.012,0
"false","[HUMANNUMERICSORT, NUMBERICSORT]",3.396,0,3.467,0,0,0,false,0.071,0.02,0.005
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE]",13.128,0,13.213,0,0,0,false,0.085,0.006,0.007
"false","[NUMBERICSORT, DICTIONARYORDER, GENERALNUMRICSORT]",3.396,0,3.394,0,0,0,false,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.539,0,1.541,0,0,0,false,0.002,0.001,0
"false","[MONTHSORT, VERSIONSORT, MERGE, CHECK]",138.684,0,139.417,0,0,0,false,0.733,0.005,0.537
"false","[MONTHSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",30.267,0,30.257,0,0,0,false,0.01,0,0
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",22.012,0,21.348,0,0,0,false,0.664,0.031,0.441
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT]",4.839,0,5.021,0,0,0,false,0.182,0.036,0.033
"false","[NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.539,0,1.519,0,0,0,false,0.02,0.013,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, REVERSE]",22.012,0,22.113,0,0,0,false,0.101,0.005,0.01
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,102.358,0,0,0,false,1.781,0.017,3.172
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",1.539,0,1.537,0,0,0,false,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.537,0,1.533,0,0,0,false,0.004,0.003,0
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.054,0,0,0,false,0.074,0.006,0.005
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, IGNORECASE]",23.059,0,21.416,0,0,0,false,1.643,0.077,2.699
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.54,0,1.528,0,0,0,false,0.012,0.008,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,17.103,0,0,0,false,0.295,0.017,0.087
"false","[MERGE, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",17.398,0,16.901,0,0,0,false,0.497,0.029,0.247
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",283.202,0,290.558,0,0,0,false,7.356,0.025,54.111
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.538,0,1.537,0,0,0,false,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.539,0,1.545,0,0,0,false,0.006,0.004,0
"false","[HUMANNUMERICSORT, REVERSE, GENERALNUMRICSORT]",103.101,0,103.872,0,0,0,false,0.771,0.007,0.594
"false","[MONTHSORT, MERGE]",138.684,0,152.957,0,0,0,false,14.273,0.093,203.719
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, REVERSE, GENERALNUMRICSORT, IGNORECASE]",128.984,0,129.724,0,0,0,false,0.74,0.006,0.548
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK]",13.128,0,13.515,0,0,0,false,0.387,0.029,0.15
"false","[IGNORELEADINGBLANKS, MERGE, CHECK]",113.67,0,116.991,0,0,0,false,3.321,0.028,11.029
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,104.73,0,0,0,false,0.591,0.006,0.349
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",31.775,0,29.907,0,0,0,false,1.868,0.062,3.489
"false","[VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, IGNORECASE]",13.128,0,13.559,0,0,0,false,0.431,0.032,0.186
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",13.128,0,13.171,0,0,0,false,0.043,0.003,0.002
"false","[NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",4.839,0,4.841,0,0,0,false,0.002,0,0
"false","[MERGE, CHECK]",138.684,0,151.129,0,0,0,false,12.445,0.082,154.878
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.576,0,1.553,0,0,0,false,0.023,0.015,0.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, IGNORECASE]",13.128,0,13.089,0,0,0,false,0.039,0.003,0.002
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, GENERALNUMRICSORT]",283.202,0,285.491,0,0,0,false,2.289,0.008,5.24
"false","[MERGE, UNIQUE, REVERSE, IGNORECASE]",28.587,0,27.026,0,0,0,false,1.561,0.058,2.437
"false","[UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.537,0,1.523,0,0,0,false,0.014,0.009,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT]",13.128,0,13.444,0,0,0,false,0.316,0.024,0.1
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,104.358,0,0,0,false,0.219,0.002,0.048
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, GENERALNUMRICSORT]",126.286,0,126.928,0,0,0,false,0.642,0.005,0.412
"false","[REVERSE, GENERALNUMRICSORT, IGNORECASE]",103.101,0,104.122,0,0,0,false,1.021,0.01,1.042
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",29.905,0,30.58,0,0,0,false,0.675,0.022,0.456
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, IGNORECASE]",113.102,0,114.084,0,0,0,false,0.982,0.009,0.964
"false","[MONTHSORT, HUMANNUMERICSORT, CHECK]",1.573,0,1.56,0,0,0,false,0.013,0.008,0
"false","[MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.239,0,0,0,false,0.111,0.008,0.012
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",1.539,0,1.534,0,0,0,false,0.005,0.003,0
"false","[HUMANNUMERICSORT, MERGE, NUMBERICSORT]",13.128,0,13.319,0,0,0,false,0.191,0.014,0.036
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",283.202,0,285.741,0,0,0,false,2.539,0.009,6.447
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",283.202,0,289.369,0,0,0,false,6.167,0.021,38.032
"false","[MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",283.202,0,289.926,0,0,0,false,6.724,0.023,45.212
"false","[MERGE, UNIQUE, DICTIONARYORDER, REVERSE]",31.775,0,29.263,0,0,0,false,2.512,0.086,6.31
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",283.202,0,283.103,0,0,0,false,0.099,0,0.01
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, REVERSE]",57.863,0,83.186,0,0,0,false,25.323,0.304,641.254
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, IGNORECASE]",13.128,0,13.055,0,0,0,false,0.073,0.006,0.005
"true","[IGNORELEADINGBLANKS, MERGE, IGNORECASE]",113.102,0,113.623,0,0,0,false,0.521,0.005,0.271
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, NUMBERICSORT, CHECK]",13.128,0,13.292,0,0,0,false,0.164,0.012,0.027
"false","[MERGE, CHECK, REVERSE, GENERALNUMRICSORT]",104.139,0,104.421,0,0,0,false,0.282,0.003,0.08
"false","[VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,104.62,0,0,0,false,0.481,0.005,0.231
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.432,0,0,0,false,0.034,0.002,0.001
"true","[UNIQUE, REVERSE, GENERALNUMRICSORT]",128.984,0,135.782,0,0,0,false,6.798,0.05,46.213
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.539,0,1.522,0,0,0,false,0.017,0.011,0
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, GENERALNUMRICSORT, IGNORECASE]",101.703,0,102.537,0,0,0,false,0.834,0.008,0.696
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, CHECK]",1.573,0,1.55,0,0,0,false,0.023,0.015,0.001
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.238,0,0,0,false,0.11,0.008,0.012
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",29.905,0,29.93,0,0,0,false,0.025,0.001,0.001
"false","[MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.048,0,0,0,false,0.35,0.021,0.123
"false","[IGNORELEADINGBLANKS, MONTHSORT, NUMBERICSORT, UNIQUE]",30.267,0,30.143,0,0,0,false,0.124,0.004,0.015
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",3.396,0,3.58,0,0,0,false,0.184,0.051,0.034
"false","[VERSIONSORT, UNIQUE, DICTIONARYORDER]",113.62,0,97.818,0,0,0,false,15.802,0.162,249.703
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE]",138.684,0,142.006,0,0,0,false,3.322,0.023,11.036
"false","[VERSIONSORT, MERGE, CHECK, REVERSE, IGNORECASE]",28.587,0,26.131,0,0,0,false,2.456,0.094,6.032
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",23.059,0,21.277,0,0,0,false,1.782,0.084,3.176
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",29.905,0,29.937,0,0,0,false,0.032,0.001,0.001
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",30.267,0,30.266,0,0,0,false,0.001,0,0
"false","[IGNORELEADINGBLANKS, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",126.286,0,127.943,0,0,0,false,1.657,0.013,2.746
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE]",22.012,0,21.198,0,0,0,false,0.814,0.038,0.663
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, IGNORECASE]",17.398,0,17.603,0,0,0,false,0.205,0.012,0.042
"false","[MONTHSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",128.984,0,128.002,0,0,0,false,0.982,0.008,0.964
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, REVERSE]",22.012,0,21.029,0,0,0,false,0.983,0.047,0.966
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0,1.54,0,0,0,false,0.001,0.001,0
"false","[MONTHSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",4.839,0,4.95,0,0,0,false,0.111,0.022,0.012
"false","[MONTHSORT, VERSIONSORT, MERGE, REVERSE, GENERALNUMRICSORT]",104.139,0,101.809,0,0,0,false,2.33,0.023,5.429
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT]",3.396,0,3.51,0,0,0,false,0.114,0.032,0.013
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.128,0,13.347,0,0,0,false,0.219,0.016,0.048
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, IGNORECASE]",3.396,0,3.635,0,0,0,false,0.239,0.066,0.057
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.361,0,0,0,false,0.233,0.017,0.054
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0,1.537,0,0,0,false,0.002,0.001,0
"false","[IGNORELEADINGBLANKS, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.54,0,1.536,0,0,0,false,0.004,0.003,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.166,0,0,0,false,0.232,0.014,0.054
"false","[HUMANNUMERICSORT, CHECK]",1.573,0,1.57,0,0,0,false,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",1.54,0,1.525,0,0,0,false,0.015,0.01,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.354,0,0,0,false,0.044,0.003,0.002
"false","[VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, REVERSE, GENERALNUMRICSORT]",4.839,0,5.004,0,0,0,false,0.165,0.033,0.027
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE]",113.67,0,112.535,0,0,0,false,1.135,0.01,1.288
"false","[VERSIONSORT, HUMANNUMERICSORT, DICTIONARYORDER, CHECK]",1.573,0,1.564,0,0,0,false,0.009,0.006,0
"false","[VERSIONSORT, NUMBERICSORT, UNIQUE, IGNORECASE]",30.267,0,30.068,0,0,0,false,0.199,0.007,0.04
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, CHECK, GENERALNUMRICSORT, IGNORECASE]",1.54,0,1.531,0,0,0,false,0.009,0.006,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.128,0,13.525,0,0,0,false,0.397,0.029,0.158
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,16.662,0,0,0,false,0.736,0.044,0.542
"false","[HUMANNUMERICSORT, DICTIONARYORDER, REVERSE, IGNORECASE]",49.693,0,82.907,0,0,0,false,33.214,0.401,1103.17
"false","[MERGE, DICTIONARYORDER, IGNORECASE]",154.145,0,138.595,0,0,0,false,15.55,0.112,241.803
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",13.128,0,13.853,0,0,0,false,0.725,0.052,0.526
"false","[IGNORELEADINGBLANKS, VERSIONSORT, DICTIONARYORDER, CHECK, REVERSE, IGNORECASE]",1.572,0,1.58,0,0,0,false,0.008,0.005,0
"false","[MONTHSORT, HUMANNUMERICSORT, GENERALNUMRICSORT, IGNORECASE]",101.703,0,101.844,0,0,0,false,0.141,0.001,0.02
"false","[IGNORELEADINGBLANKS, MONTHSORT, UNIQUE, DICTIONARYORDER, REVERSE]",51.164,0,52.036,0,0,0,false,0.872,0.017,0.76
"false","[MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",17.398,0,17.258,0,0,0,false,0.14,0.008,0.02
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, GENERALNUMRICSORT]",126.286,0,127.064,0,0,0,false,0.778,0.006,0.605
"false","[MONTHSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE]",1.572,0,1.557,0,0,0,false,0.015,0.01,0
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE]",113.67,0,117.625,0,0,0,false,3.955,0.034,15.642
"false","[HUMANNUMERICSORT, UNIQUE, DICTIONARYORDER, REVERSE]",83.2,0,89.536,0,0,0,false,6.336,0.071,40.145
"false","[NUMBERICSORT, DICTIONARYORDER, IGNORECASE]",3.396,0,3.474,0,0,0,false,0.078,0.022,0.006
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, GENERALNUMRICSORT]",283.202,0,290.956,0,0,0,false,7.754,0.027,60.125
"false","[MERGE, NUMBERICSORT, UNIQUE, REVERSE, IGNORECASE]",17.398,0,17.27,0,0,0,false,0.128,0.007,0.016
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.511,0,0,0,false,0.383,0.028,0.147
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT]",85.76,0,83.423,0,0,0,false,2.337,0.028,5.462
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE]",17.398,0,17.476,0,0,0,false,0.078,0.004,0.006
"false","[UNIQUE, DICTIONARYORDER]",113.62,0,88.611,0,0,0,false,25.009,0.282,625.45
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",104.139,0,103.594,0,0,0,false,0.545,0.005,0.297
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, CHECK]",1.573,0,1.567,0,0,0,false,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,17.36,0,0,0,false,0.038,0.002,0.001
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.666,0,0,0,false,0.538,0.039,0.289
"true","[MERGE, REVERSE, GENERALNUMRICSORT]",104.139,0,101.362,0,0,0,false,2.777,0.027,7.712
"false","[MONTHSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.15,0,0,0,false,0.248,0.014,0.062
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",13.128,0,13.215,0,0,0,false,0.087,0.007,0.008
"false","[IGNORELEADINGBLANKS, MERGE, DICTIONARYORDER, REVERSE, IGNORECASE]",23.059,0,22.235,0,0,0,false,0.824,0.037,0.679
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",1.538,0,1.535,0,0,0,false,0.003,0.002,0
"false","[NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT]",1.539,0,1.545,0,0,0,false,0.006,0.004,0
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.539,0,1.542,0,0,0,false,0.003,0.002,0
"false","[IGNORELEADINGBLANKS, NUMBERICSORT, UNIQUE]",30.267,0,29.895,0,0,0,false,0.372,0.012,0.138
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER, CHECK, IGNORECASE]",13.128,0,13.471,0,0,0,false,0.343,0.025,0.118
"false","[IGNORELEADINGBLANKS, MERGE, NUMBERICSORT, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",13.128,0,13.082,0,0,0,false,0.046,0.004,0.002
"false","[VERSIONSORT, MERGE, NUMBERICSORT, UNIQUE, DICTIONARYORDER]",13.128,0,13.312,0,0,0,false,0.184,0.014,0.034
"false","[IGNORELEADINGBLANKS, VERSIONSORT, IGNORECASE]",41.751,0,41.238,0,0,0,false,0.513,0.012,0.263
"false","[IGNORELEADINGBLANKS, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,103.403,0,0,0,false,0.736,0.007,0.542
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,103.959,0,0,0,false,0.18,0.002,0.032
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT]",42.464,0,42.427,0,0,0,false,0.037,0.001,0.001
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, UNIQUE, CHECK, REVERSE, GENERALNUMRICSORT]",17.398,0,17.754,0,0,0,false,0.356,0.02,0.127
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, REVERSE]",17.398,0,16.655,0,0,0,false,0.743,0.045,0.552
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, MERGE]",113.67,0,114.479,0,0,0,false,0.809,0.007,0.654
"false","[IGNORELEADINGBLANKS, VERSIONSORT, HUMANNUMERICSORT, UNIQUE, CHECK, GENERALNUMRICSORT]",1.54,0,1.534,0,0,0,false,0.006,0.004,0
"false","[IGNORELEADINGBLANKS, HUMANNUMERICSORT, NUMBERICSORT]",3.396,0,3.483,0,0,0,false,0.087,0.025,0.008
"true","[UNIQUE, REVERSE, IGNORECASE]",64.541,0,75.454,0,0,0,false,10.913,0.145,119.094
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, UNIQUE, DICTIONARYORDER, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,104.24,0,0,0,false,0.101,0.001,0.01
"false","[MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT]",3.396,0,3.54,0,0,0,false,0.144,0.041,0.021
"false","[DICTIONARYORDER, IGNORECASE]",83.979,0,84.429,0,0,0,false,0.45,0.005,0.203
"false","[MONTHSORT, VERSIONSORT, MERGE, UNIQUE, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",104.139,0,105.037,0,0,0,false,0.898,0.009,0.806
"false","[HUMANNUMERICSORT, MERGE, DICTIONARYORDER, CHECK, REVERSE]",31.775,0,37.93,0,0,0,false,6.155,0.162,37.884
"true","[IGNORELEADINGBLANKS, UNIQUE]",51.088,0,51.969,0,0,0,false,0.881,0.017,0.776
"false","[IGNORELEADINGBLANKS, MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, GENERALNUMRICSORT]",13.128,0,13.431,0,0,0,false,0.303,0.023,0.092
"false","[MONTHSORT, VERSIONSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",17.398,0,17.248,0,0,0,false,0.15,0.009,0.022
"false","[MONTHSORT, VERSIONSORT, NUMBERICSORT, UNIQUE, DICTIONARYORDER]",30.267,0,30.178,0,0,0,false,0.089,0.003,0.008
"false","[IGNORELEADINGBLANKS, MONTHSORT, HUMANNUMERICSORT, NUMBERICSORT, CHECK, REVERSE, GENERALNUMRICSORT, IGNORECASE]",1.539,0,1.54,0,0,0,false,0.001,0.001,0
"false","[IGNORELEADINGBLANKS, MERGE, UNIQUE, GENERALNUMRICSORT, IGNORECASE]",283.202,0,292.133,0,0,0,false,8.931,0.031,79.763
"false","[MONTHSORT, VERSIONSORT, MERGE, NUMBERICSORT, CHECK, REVERSE, IGNORECASE]",17.398,0,17.744,0,0,0,false,0.346,0.019,0.12
"false","[MERGE, UNIQUE, CHECK, GENERALNUMRICSORT, IGNORECASE]",283.202,0,290.543,0,0,0,false,7.341,0.025,53.89
"false","[MONTHSORT, UNIQUE]",113.62,0,82.085,0,0,0,false,31.535,0.384,994.456
"false","[MONTHSORT, HUMANNUMERICSORT, MERGE, NUMBERICSORT, DICTIONARYORDER, REVERSE]",17.398,0,17.141,0,0,0,false,0.257,0.015,0.066
"false","[VERSIONSORT, HUMANNUMERICSORT, MERGE, CHECK, GENERALNUMRICSORT, IGNORECASE]",283.202,0,292.81,0,0,0,false,9.608,0.033,92.314
