measured,configuration,config_crusher,config_crusher_std,brute_force,brute_force_std,absolute error,relative % error,squared error
"true","[]",0.005,0.0,0.005,0.0,0,0,0
"false","[A]",0.005,0.0,1.006,0.0,1.001,99.503,1.002
"false","[B]",6.013,0.0,5.008,0.0,1.005,20.068,1.01
"true","[A, B]",6.013,0.0,6.013,0.0,0,0,0

MSE: 0
RMSE: 0
