measured,configuration,config_crusher,config_crusher_std,ground_truth,ground_truth_std,ground_truth_minci,ground_truth_maxci,1withinci,absolute error,relative error,squared error
"true","[COUNT, IGNORECASE]",21.852,0.0,22.295,1.463,19.967,24.622,true,0.443,0.02,0.196
"true","[INVERTMATCH, IGNORECASE]",2.868,0.0,2.922,0.02,2.89,2.954,false,0.054,0.018,0.003
"true","[INVERTMATCH, WHOLELINE, COUNT, IGNORECASE]",12.219,0.0,11.925,0.849,10.573,13.276,true,0.294,0.025,0.086
"true","[FIXEDSTRINGS, INVERTMATCH]",2.822,0.0,2.912,0.022,2.877,2.948,false,0.09,0.031,0.008
"true","[FIXEDSTRINGS, INVERTMATCH, MATCHINGFILES]",2.224,0.0,2.352,0.012,2.332,2.371,false,0.128,0.054,0.016
"true","[WHOLELINE, IGNORECASE]",2.834,0.0,2.911,0.027,2.868,2.953,false,0.077,0.026,0.006
"true","[FIXEDSTRINGS, COUNT, MATCHINGFILES]",3.002,0.0,3.108,0.053,3.024,3.193,false,0.106,0.034,0.011
"true","[FIXEDSTRINGS, COUNT]",3.008,0.0,3.089,0.032,3.038,3.141,false,0.081,0.026,0.007
"false","[FIXEDSTRINGS, WHOLELINE, LINENUMBER]",2.861,0.0,2.916,0.023,2.88,2.952,false,0.055,0.019,0.003
"true","[INVERTMATCH, WHOLELINE, COUNT, MATCHINGFILES, IGNORECASE]",11.467,0.0,10.831,0.172,10.558,11.104,false,0.636,0.059,0.404
"false","[INVERTMATCH, LINENUMBER, IGNORECASE]",2.868,0.0,2.931,0.029,2.885,2.977,false,0.063,0.021,0.004
"false","[FIXEDSTRINGS, INVERTMATCH, LINENUMBER, MATCHINGFILES]",2.224,0.0,2.333,0.016,2.307,2.359,false,0.109,0.047,0.012
"false","[INVERTMATCH, COUNT, LINENUMBER]",3.821,0.0,3.85,0.039,3.788,3.911,true,0.029,0.008,0.001
"false","[WHOLELINE, COUNT, LINENUMBER]",3.067,0.0,3.143,0.028,3.099,3.188,false,0.076,0.024,0.006
"true","[FIXEDSTRINGS, IGNORECASE]",2.835,0.0,2.926,0.031,2.876,2.976,false,0.091,0.031,0.008
"true","[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, MATCHINGFILES]",2.224,0.0,2.341,0.019,2.311,2.371,false,0.117,0.05,0.014
"false","[FIXEDSTRINGS, WHOLELINE, LINENUMBER, MATCHINGFILES]",2.964,0.0,3.056,0.042,2.99,3.122,false,0.092,0.03,0.008
"true","[FIXEDSTRINGS, INVERTMATCH, WHOLELINE]",2.965,0.0,2.93,0.02,2.898,2.962,false,0.035,0.012,0.001
"false","[INVERTMATCH, COUNT, LINENUMBER, MATCHINGFILES]",3.801,0.0,3.926,0.081,3.798,4.054,true,0.125,0.032,0.016
"false","[FIXEDSTRINGS, INVERTMATCH, LINENUMBER]",2.822,0.0,2.925,0.031,2.876,2.974,false,0.103,0.035,0.011
"true","[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, MATCHINGFILES]",2.974,0.0,3.093,0.023,3.057,3.129,false,0.119,0.038,0.014
"false","[WHOLELINE, LINENUMBER, MATCHINGFILES, IGNORECASE]",11.059,0.0,11.718,1.412,9.471,13.966,true,0.659,0.056,0.434
"false","[LINENUMBER, MATCHINGFILES]",3.788,0.0,3.822,0.033,3.769,3.875,true,0.034,0.009,0.001
"false","[INVERTMATCH, LINENUMBER, MATCHINGFILES, IGNORECASE]",2.227,0.0,2.348,0.01,2.332,2.365,false,0.121,0.052,0.015
"false","[LINENUMBER]",2.911,0.0,2.943,0.038,2.883,3.004,true,0.032,0.011,0.001
"false","[WHOLELINE, LINENUMBER, IGNORECASE]",2.834,0.0,2.909,0.029,2.864,2.955,false,0.075,0.026,0.006
"true","[WHOLELINE, COUNT]",3.067,0.0,3.136,0.026,3.095,3.177,false,0.069,0.022,0.005
"false","[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",2.974,0.0,3.104,0.036,3.047,3.161,false,0.13,0.042,0.017
"false","[COUNT, LINENUMBER, MATCHINGFILES]",3.755,0.0,3.841,0.019,3.811,3.871,false,0.086,0.022,0.007
"true","[FIXEDSTRINGS, INVERTMATCH, COUNT, MATCHINGFILES, IGNORECASE]",3.87,0.0,3.905,0.06,3.809,4.001,true,0.035,0.009,0.001
"true","[FIXEDSTRINGS, INVERTMATCH, COUNT, IGNORECASE]",3.604,0.0,3.911,0.047,3.837,3.986,false,0.307,0.078,0.094
"false","[INVERTMATCH, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES, IGNORECASE]",11.467,0.0,11.259,1.045,9.595,12.922,true,0.208,0.018,0.043
"false","[INVERTMATCH, WHOLELINE, COUNT, LINENUMBER, IGNORECASE]",12.219,0.0,11.555,0.954,10.037,13.073,true,0.664,0.057,0.441
"true","[FIXEDSTRINGS, MATCHINGFILES, IGNORECASE]",3.727,0.0,3.792,0.184,3.499,4.084,true,0.065,0.017,0.004
"true","[WHOLELINE, COUNT, MATCHINGFILES]",3.062,0.0,3.135,0.029,3.089,3.181,false,0.073,0.023,0.005
"true","[INVERTMATCH, COUNT, MATCHINGFILES]",3.801,0.0,3.891,0.05,3.811,3.97,false,0.09,0.023,0.008
"true","[INVERTMATCH, COUNT]",3.821,0.0,3.849,0.032,3.798,3.901,true,0.028,0.007,0.001
"false","[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, LINENUMBER]",2.987,0.0,3.09,0.021,3.056,3.124,false,0.103,0.033,0.011
"true","[FIXEDSTRINGS, WHOLELINE, COUNT, IGNORECASE]",2.992,0.0,3.079,0.033,3.027,3.131,false,0.087,0.028,0.008
"true","[INVERTMATCH, WHOLELINE, MATCHINGFILES, IGNORECASE]",2.223,0.0,2.335,0.013,2.314,2.355,false,0.112,0.048,0.013
"true","[INVERTMATCH, WHOLELINE, IGNORECASE]",2.861,0.0,2.93,0.024,2.893,2.968,false,0.069,0.024,0.005
"true","[MATCHINGFILES]",3.788,0.0,3.852,0.085,3.716,3.988,true,0.064,0.017,0.004
"true","[FIXEDSTRINGS, WHOLELINE, COUNT, MATCHINGFILES, IGNORECASE]",2.962,0.0,3.081,0.037,3.022,3.14,false,0.119,0.039,0.014

Total: 128
MSE: 0.296
RMSE: 0.544
MAPE: 3.529
Measured within ci: 0
Measured outside ci: 0
Predicted within ci: 0
Predicted outside ci: 0
Valid configs: 128.0
