measured,configuration,performance,std
false,"[G, I, J]",2.616,0.0
false,"[H, I, J]",2.717,0.0
false,"[A, B, C, D]",11.031,0.0
false,"[A, B, C, E]",11.13,0.0
false,"[A, B, D, E]",7.229,0.0
false,"[A, B, C, F]",11.23,0.0
false,"[A, C, D, E]",8.326,0.0
false,"[A, B, D, F]",7.329,0.0
false,"[A, B, C, G]",11.331,0.0
false,"[B, C, D, E]",2.42,0.0
false,"[A, C, D, F]",8.426,0.0
false,"[A, B, E, F]",7.428,0.0
false,"[A, B, D, G]",7.43,0.0
false,"[A, B, C, H]",11.432,0.0
false,"[B, C, D, F]",2.52,0.0
false,"[A, C, E, F]",8.525,0.0
false,"[A, C, D, G]",8.527,0.0
false,"[A, B, E, G]",7.529,0.0
false,"[A, B, D, H]",7.531,0.0
false,"[A, B, C, I]",11.531,0.0
false,"[B, C, D, G]",2.621,0.0
false,"[B, C, E, F]",2.619,0.0
false,"[A, D, E, F]",9.628,0.0
false,"[A, C, E, G]",8.626,0.0
false,"[A, B, F, G]",7.629,0.0
false,"[A, C, D, H]",8.628,0.0
false,"[A, B, E, H]",7.63,0.0
false,"[A, B, D, I]",7.63,0.0
false,"[A, B, C, J]",10.627,0.0
false,"[B, D, E, F]",7.724,0.0
false,"[B, C, E, G]",2.72,0.0
false,"[A, D, E, G]",4.725,0.0
false,"[A, C, F, G]",8.726,0.0
false,"[B, C, D, H]",2.722,0.0
false,"[A, B, D, J]",6.726,0.0
false,"[A, C, E, H]",8.727,0.0
false,"[A, B, F, H]",7.73,0.0
false,"[A, C, D, I]",8.727,0.0
false,"[A, B, E, I]",7.729,0.0
false,"[B, D, E, G]",2.821,0.0
false,"[C, D, E, F]",7.825,0.0
false,"[B, C, F, G]",2.82,0.0
false,"[A, B, F, I]",7.829,0.0
false,"[A, B, E, J]",6.825,0.0
false,"[A, D, F, G]",4.825,0.0
false,"[A, C, D, J]",7.823,0.0
true,"[B, C, E, H]",2.821,0.0
false,"[A, D, E, H]",4.826,0.0
false,"[A, C, F, H]",8.827,0.0
false,"[A, B, G, H]",7.831,0.0
false,"[A, C, E, I]",8.826,0.0
false,"[B, C, D, I]",2.821,0.0
false,"[B, D, F, G]",2.921,0.0
false,"[C, D, E, G]",2.922,0.0
false,"[A, E, F, G]",4.924,0.0
false,"[B, D, E, H]",2.922,0.0
false,"[A, B, G, I]",7.93,0.0
false,"[A, B, F, J]",6.925,0.0
false,"[B, C, D, J]",1.917,0.0
false,"[B, C, F, H]",2.921,0.0
false,"[A, C, F, I]",8.926,0.0
false,"[A, C, E, J]",7.922,0.0
false,"[A, D, F, H]",4.926,0.0
false,"[A, C, G, H]",8.928,0.0
false,"[B, C, E, I]",2.92,0.0
false,"[A, D, E, I]",4.925,0.0
false,"[A, C, G, I]",9.027,0.0
false,"[C, D, F, G]",3.022,0.0
false,"[B, E, F, G]",3.02,0.0
false,"[C, D, E, H]",3.023,0.0
false,"[A, D, E, J]",4.021,0.0
false,"[B, D, F, H]",3.022,0.0
false,"[A, C, F, J]",8.022,0.0
false,"[A, E, F, H]",5.025,0.0
false,"[B, C, G, H]",3.022,0.0
false,"[B, C, E, J]",2.016,0.0
false,"[A, B, G, J]",7.026,0.0
false,"[A, D, G, H]",5.027,0.0
false,"[A, B, H, I]",8.031,0.0
false,"[B, D, E, I]",3.021,0.0
false,"[B, C, F, I]",3.02,0.0
false,"[A, D, F, I]",5.025,0.0
false,"[B, D, G, H]",3.123,0.0
false,"[C, D, F, H]",3.123,0.0
false,"[C, E, F, G]",3.121,0.0
false,"[B, E, F, H]",3.121,0.0
false,"[B, D, E, J]",2.117,0.0
false,"[A, C, G, J]",8.123,0.0
false,"[A, E, G, H]",5.126,0.0
false,"[C, D, E, I]",3.122,0.0
false,"[A, C, H, I]",9.128,0.0
false,"[B, D, F, I]",3.121,0.0
false,"[A, E, F, I]",5.124,0.0
false,"[A, D, F, J]",4.121,0.0
false,"[A, D, G, I]",5.126,0.0
false,"[B, C, F, J]",2.116,0.0
false,"[A, B, H, J]",7.127,0.0
false,"[B, C, G, I]",3.121,0.0
false,"[A, F, G, H]",5.226,0.0
false,"[D, E, F, G]",8.226,0.0
false,"[C, E, F, H]",3.222,0.0
false,"[B, C, H, I]",3.222,0.0
false,"[C, D, G, H]",3.224,0.0
false,"[A, B, I, J]",7.226,0.0
false,"[B, E, G, H]",3.222,0.0
false,"[A, D, H, I]",5.227,0.0
false,"[A, D, G, J]",4.222,0.0
false,"[A, E, F, J]",4.22,0.0
false,"[B, C, G, J]",2.217,0.0
false,"[C, D, E, J]",2.218,0.0
false,"[B, D, F, J]",2.217,0.0
false,"[C, D, F, I]",3.222,0.0
false,"[B, E, F, I]",3.22,0.0
false,"[A, C, H, J]",8.224,0.0
false,"[B, D, G, I]",3.222,0.0
false,"[A, E, G, I]",5.225,0.0
false,"[B, F, G, H]",3.322,0.0
false,"[D, E, F, H]",8.327,0.0
false,"[C, E, G, H]",3.323,0.0
false,"[B, C, H, J]",2.318,0.0
false,"[C, E, F, I]",3.321,0.0
false,"[C, D, F, J]",2.318,0.0
false,"[B, E, F, J]",2.316,0.0
false,"[C, D, G, I]",3.323,0.0
false,"[B, E, G, I]",3.321,0.0
false,"[A, E, G, J]",4.321,0.0
false,"[A, C, I, J]",8.323,0.0
false,"[A, F, G, I]",5.325,0.0
false,"[B, D, H, I]",3.323,0.0
false,"[A, E, H, I]",5.326,0.0
false,"[B, D, G, J]",2.318,0.0
false,"[A, D, H, J]",4.323,0.0
false,"[D, E, F, I]",8.426,0.0
false,"[D, E, G, H]",3.424,0.0
false,"[B, C, I, J]",2.417,0.0
false,"[C, F, G, H]",3.423,0.0
false,"[A, D, I, J]",4.422,0.0
false,"[A, F, G, J]",4.421,0.0
false,"[B, D, H, J]",2.419,0.0
false,"[C, E, G, I]",3.422,0.0
false,"[B, F, G, I]",3.421,0.0
false,"[C, D, H, I]",3.424,0.0
false,"[B, E, H, I]",3.422,0.0
false,"[C, D, G, J]",2.419,0.0
false,"[B, E, G, J]",2.417,0.0
false,"[A, E, H, J]",4.422,0.0
false,"[A, F, H, I]",5.426,0.0
false,"[C, E, F, J]",2.417,0.0
false,"[C, F, G, I]",3.522,0.0
false,"[D, F, G, H]",3.524,0.0
false,"[D, E, G, I]",3.523,0.0
false,"[A, F, H, J]",4.522,0.0
false,"[C, D, H, J]",2.52,0.0
false,"[C, E, H, I]",3.523,0.0
false,"[A, E, I, J]",4.521,0.0
false,"[B, F, H, I]",3.522,0.0
false,"[A, G, H, I]",5.527,0.0
false,"[D, E, F, J]",7.522,0.0
false,"[C, E, G, J]",2.518,0.0
false,"[B, D, I, J]",2.518,0.0
false,"[B, F, G, J]",2.517,0.0
false,"[B, E, H, J]",2.518,0.0
false,"[E, F, G, H]",3.623,0.0
false,"[D, F, G, I]",3.623,0.0
false,"[C, D, I, J]",2.619,0.0
false,"[D, E, H, I]",3.624,0.0
false,"[C, F, H, I]",3.623,0.0
false,"[B, G, H, I]",3.623,0.0
false,"[D, E, G, J]",2.619,0.0
false,"[C, F, G, J]",2.618,0.0
false,"[B, E, I, J]",2.617,0.0
false,"[C, E, H, J]",2.619,0.0
false,"[A, G, H, J]",4.623,0.0
false,"[A, F, I, J]",4.621,0.0
false,"[B, F, H, J]",2.618,0.0
false,"[D, E, H, J]",2.72,0.0
false,"[E, F, G, I]",3.722,0.0
false,"[D, F, H, I]",3.724,0.0
false,"[C, G, H, I]",3.724,0.0
false,"[D, F, G, J]",2.719,0.0
false,"[C, F, H, J]",2.719,0.0
false,"[B, G, H, J]",2.719,0.0
false,"[A, G, I, J]",4.722,0.0
false,"[C, E, I, J]",2.718,0.0
false,"[B, F, I, J]",2.717,0.0
false,"[E, F, H, I]",3.823,0.0
false,"[D, G, H, I]",3.825,0.0
false,"[E, F, G, J]",2.818,0.0
false,"[D, F, H, J]",2.82,0.0
false,"[C, G, H, J]",2.82,0.0
false,"[D, E, I, J]",2.819,0.0
false,"[C, F, I, J]",2.818,0.0
false,"[B, G, I, J]",2.818,0.0
false,"[A, H, I, J]",4.823,0.0
false,"[E, G, H, I]",3.924,0.0
false,"[E, F, H, J]",2.919,0.0
false,"[D, G, H, J]",2.921,0.0
false,"[D, F, I, J]",2.919,0.0
false,"[C, G, I, J]",2.919,0.0
false,"[B, H, I, J]",2.919,0.0
false,"[F, G, H, I]",4.024,0.0
false,"[E, G, H, J]",3.02,0.0
false,"[E, F, I, J]",3.018,0.0
false,"[D, G, I, J]",3.02,0.0
false,"[C, H, I, J]",3.02,0.0
false,"[F, G, H, J]",3.12,0.0
false,"[E, G, I, J]",3.119,0.0
false,"[D, H, I, J]",3.121,0.0
false,"[F, G, I, J]",3.219,0.0
false,"[E, H, I, J]",3.22,0.0
false,"[F, H, I, J]",3.32,0.0
false,"[G, H, I, J]",3.421,0.0
false,"[A, B, C, D, E]",11.534,0.0
false,"[A, B, C, D, F]",11.634,0.0
false,"[A, B, C, E, F]",11.733,0.0
false,"[A, B, C, D, G]",11.735,0.0
false,"[A, B, D, E, F]",12.836,0.0
false,"[A, B, C, E, G]",11.834,0.0
false,"[A, B, C, D, H]",11.836,0.0
false,"[A, C, D, E, F]",13.933,0.0
false,"[A, B, D, E, G]",7.933,0.0
false,"[A, B, C, F, G]",11.934,0.0
false,"[A, B, C, E, H]",11.935,0.0
false,"[A, B, C, D, I]",11.935,0.0
false,"[B, C, D, E, F]",8.027,0.0
false,"[A, C, D, E, G]",9.03,0.0
false,"[A, B, D, F, G]",8.033,0.0
false,"[A, B, D, E, H]",8.034,0.0
false,"[A, B, C, F, H]",12.035,0.0
false,"[A, B, C, E, I]",12.034,0.0
false,"[A, B, C, D, J]",11.031,0.0
false,"[A, B, C, G, H]",12.136,0.0
false,"[B, C, D, E, G]",3.124,0.0
false,"[A, C, D, F, G]",9.13,0.0
false,"[A, B, E, F, G]",8.132,0.0
false,"[A, C, D, E, H]",9.131,0.0
false,"[A, B, D, F, H]",8.134,0.0
false,"[A, B, D, E, I]",8.133,0.0
true,"[A, B, C, F, I]",12.134,0.0
false,"[A, B, C, E, J]",11.13,0.0
false,"[B, C, D, F, G]",3.224,0.0
false,"[A, C, E, F, G]",9.229,0.0
false,"[A, B, C, F, J]",11.23,0.0
false,"[B, C, D, E, H]",3.225,0.0
false,"[A, C, D, F, H]",9.231,0.0
false,"[A, B, E, F, H]",8.233,0.0
false,"[A, B, D, G, H]",8.235,0.0
false,"[A, C, D, E, I]",9.23,0.0
false,"[A, B, D, E, J]",7.229,0.0
false,"[A, B, D, F, I]",8.233,0.0
false,"[A, B, C, G, I]",12.235,0.0
false,"[B, C, D, F, H]",3.325,0.0
false,"[B, C, E, F, G]",3.323,0.0
false,"[A, D, E, F, G]",10.332,0.0
false,"[A, C, E, F, H]",9.33,0.0
false,"[A, C, D, G, H]",9.332,0.0
false,"[A, B, E, G, H]",8.334,0.0
false,"[B, C, D, E, I]",3.324,0.0
