measured,configuration,performance,std
true,"[]",4.49,0.0
false,"[CHECKSUM, FORCE, TRANSFORM, VERBOSE, LEVEL]",61.24,0.0
true,"[CHECKSUM]",4.49,0.0
false,"[FORCE, TRANSFORM, VERBOSE, LEVEL]",61.24,0.0
false,"[CHECKSUM, BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL]",61.6,0.0
false,"[BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL]",61.6,0.0
false,"[FORCE, BLOCKSIZE, LEVEL, ENTROPY]",62.24,0.0
false,"[CHECKSUM, TRANSFORM, LEVEL, ENTROPY]",62.08,0.0
false,"[CHECKSUM, FORCE, VERBOSE, LEVEL, ENTROPY]",61.74,0.0
false,"[FORCE, VERBOSE, LEVEL, ENTROPY]",61.74,0.0
true,"[VERBOSE, ENTROPY]",4.66,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, LEVEL, ENTROPY]",62.24,0.0
false,"[TRANSFORM, LEVEL, ENTROPY]",62.08,0.0
false,"[CHECKSUM, BLOCKSIZE, VERBOSE, LEVEL, ENTROPY]",62.1,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, ENTROPY]",4.49,0.0
false,"[BLOCKSIZE, VERBOSE, LEVEL, ENTROPY]",62.1,0.0
false,"[FORCE, BLOCKSIZE, TRANSFORM, VERBOSE, ENTROPY]",4.35,0.0
false,"[FORCE, BLOCKSIZE, ENTROPY]",4.49,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, VERBOSE, ENTROPY]",4.35,0.0
false,"[CHECKSUM, VERBOSE, ENTROPY]",4.66,0.0
false,"[CHECKSUM, TRANSFORM, VERBOSE]",4.66,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, LEVEL]",61.74,0.0
true,"[TRANSFORM, VERBOSE]",4.66,0.0
false,"[CHECKSUM, BLOCKSIZE, LEVEL]",61.23,0.0
true,"[BLOCKSIZE, LEVEL]",61.23,0.0
false,"[FORCE, BLOCKSIZE, TRANSFORM, LEVEL]",61.74,0.0
false,"[CHECKSUM, BLOCKSIZE, TRANSFORM, VERBOSE]",4.35,0.0
false,"[CHECKSUM, FORCE, VERBOSE, ENTROPY]",4.66,0.0
false,"[BLOCKSIZE, TRANSFORM, VERBOSE]",4.35,0.0
true,"[LEVEL]",60.56,0.0
true,"[BLOCKSIZE, ENTROPY]",4.49,0.0
true,"[FORCE]",4.49,0.0
true,"[CHECKSUM, LEVEL]",60.56,0.0
false,"[CHECKSUM, VERBOSE, LEVEL]",60.73,0.0
false,"[CHECKSUM, BLOCKSIZE, LEVEL, ENTROPY]",62.24,0.0
false,"[CHECKSUM, BLOCKSIZE, TRANSFORM]",4.49,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL]",61.6,0.0
false,"[BLOCKSIZE, TRANSFORM, VERBOSE, ENTROPY]",4.35,0.0
false,"[CHECKSUM, FORCE, TRANSFORM]",4.49,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, VERBOSE, LEVEL, ENTROPY]",62.1,0.0
true,"[CHECKSUM, FORCE]",4.49,0.0
false,"[CHECKSUM, BLOCKSIZE, TRANSFORM, LEVEL, ENTROPY]",62.75,0.0
false,"[FORCE, BLOCKSIZE, VERBOSE, LEVEL]",61.09,0.0
true,"[CHECKSUM, BLOCKSIZE]",4.49,0.0
true,"[TRANSFORM, ENTROPY]",4.49,0.0
false,"[CHECKSUM, FORCE, TRANSFORM, LEVEL, ENTROPY]",62.08,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, VERBOSE]",4.35,0.0
false,"[FORCE, TRANSFORM, LEVEL]",61.07,0.0
true,"[CHECKSUM, VERBOSE]",4.66,0.0
false,"[BLOCKSIZE, TRANSFORM, ENTROPY]",4.49,0.0
true,"[FORCE, LEVEL]",60.56,0.0
false,"[CHECKSUM, VERBOSE, LEVEL, ENTROPY]",61.74,0.0
false,"[FORCE, BLOCKSIZE, LEVEL]",61.23,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL, ENTROPY]",62.61,0.0
false,"[CHECKSUM, FORCE, TRANSFORM, VERBOSE]",4.66,0.0
false,"[BLOCKSIZE, VERBOSE, ENTROPY]",4.35,0.0
false,"[CHECKSUM, BLOCKSIZE, TRANSFORM, LEVEL]",61.74,0.0
false,"[CHECKSUM, FORCE, ENTROPY]",4.49,0.0
false,"[CHECKSUM, TRANSFORM, VERBOSE, LEVEL]",61.24,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM]",4.49,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, VERBOSE]",4.35,0.0
false,"[CHECKSUM, FORCE, TRANSFORM, VERBOSE, LEVEL, ENTROPY]",62.25,0.0
false,"[FORCE, BLOCKSIZE, TRANSFORM, LEVEL, ENTROPY]",62.75,0.0
false,"[TRANSFORM, VERBOSE, ENTROPY]",4.66,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, LEVEL, ENTROPY]",62.75,0.0
false,"[CHECKSUM, LEVEL, ENTROPY]",61.57,0.0
false,"[CHECKSUM, BLOCKSIZE, VERBOSE, LEVEL]",61.09,0.0
true,"[LEVEL, ENTROPY]",61.57,0.0
false,"[CHECKSUM, FORCE, VERBOSE]",4.66,0.0
true,"[BLOCKSIZE, VERBOSE]",4.35,0.0
false,"[CHECKSUM, TRANSFORM, LEVEL]",61.07,0.0
true,"[FORCE, VERBOSE]",4.66,0.0
true,"[TRANSFORM, LEVEL]",61.07,0.0
true,"[CHECKSUM, TRANSFORM]",4.49,0.0
false,"[FORCE, VERBOSE, LEVEL]",60.73,0.0
true,"[TRANSFORM]",4.49,0.0
false,"[BLOCKSIZE, VERBOSE, LEVEL]",61.09,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE]",4.49,0.0
false,"[CHECKSUM, FORCE, VERBOSE, LEVEL]",60.73,0.0
true,"[FORCE, BLOCKSIZE]",4.49,0.0
false,"[CHECKSUM, BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL, ENTROPY]",62.61,0.0
false,"[FORCE, BLOCKSIZE, VERBOSE, ENTROPY]",4.35,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, VERBOSE, ENTROPY]",4.35,0.0
false,"[BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL, ENTROPY]",62.61,0.0
false,"[CHECKSUM, TRANSFORM, VERBOSE, LEVEL, ENTROPY]",62.25,0.0
false,"[FORCE, TRANSFORM, ENTROPY]",4.49,0.0
false,"[TRANSFORM, VERBOSE, LEVEL, ENTROPY]",62.25,0.0
false,"[CHECKSUM, FORCE, TRANSFORM, ENTROPY]",4.49,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, VERBOSE, LEVEL]",61.09,0.0
false,"[CHECKSUM, BLOCKSIZE, VERBOSE]",4.35,0.0
false,"[CHECKSUM, FORCE, TRANSFORM, VERBOSE, ENTROPY]",4.66,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, ENTROPY]",4.49,0.0
false,"[FORCE, TRANSFORM, VERBOSE, ENTROPY]",4.66,0.0
true,"[CHECKSUM, ENTROPY]",4.49,0.0
false,"[FORCE, BLOCKSIZE, TRANSFORM, ENTROPY]",4.49,0.0
false,"[CHECKSUM, FORCE, LEVEL, ENTROPY]",61.57,0.0
false,"[FORCE, LEVEL, ENTROPY]",61.57,0.0
true,"[ENTROPY]",4.49,0.0
true,"[FORCE, TRANSFORM]",4.49,0.0
false,"[FORCE, BLOCKSIZE, VERBOSE]",4.35,0.0
false,"[BLOCKSIZE, LEVEL, ENTROPY]",62.24,0.0
true,"[BLOCKSIZE, TRANSFORM]",4.49,0.0
true,"[BLOCKSIZE]",4.49,0.0
false,"[TRANSFORM, VERBOSE, LEVEL]",61.24,0.0
false,"[FORCE, BLOCKSIZE, VERBOSE, LEVEL, ENTROPY]",62.1,0.0
true,"[VERBOSE, LEVEL]",60.73,0.0
false,"[FORCE, BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL]",61.6,0.0
false,"[BLOCKSIZE, TRANSFORM, LEVEL]",61.74,0.0
false,"[FORCE, BLOCKSIZE, TRANSFORM, VERBOSE]",4.35,0.0
false,"[CHECKSUM, BLOCKSIZE, ENTROPY]",4.49,0.0
