measured,configuration,performance,std
false,"[CHECKSUM, FORCE, TRANSFORM, VERBOSE, LEVEL]",60.64,0.0
false,"[]",4.5,0.0
true,"[CHECKSUM]",4.5,0.0
false,"[FORCE, TRANSFORM, VERBOSE, LEVEL]",60.64,0.0
false,"[CHECKSUM, BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL]",60.64,0.0
false,"[BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL]",60.64,0.0
false,"[FORCE, BLOCKSIZE, LEVEL, ENTROPY]",60.36,0.0
false,"[CHECKSUM, TRANSFORM, LEVEL, ENTROPY]",60.36,0.0
false,"[CHECKSUM, FORCE, VERBOSE, LEVEL, ENTROPY]",60.64,0.0
false,"[VERBOSE, ENTROPY]",4.78,0.0
false,"[FORCE, VERBOSE, LEVEL, ENTROPY]",60.64,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, LEVEL, ENTROPY]",60.36,0.0
false,"[TRANSFORM, LEVEL, ENTROPY]",60.36,0.0
false,"[CHECKSUM, BLOCKSIZE, VERBOSE, LEVEL, ENTROPY]",60.64,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, ENTROPY]",4.5,0.0
false,"[BLOCKSIZE, VERBOSE, LEVEL, ENTROPY]",60.64,0.0
false,"[FORCE, BLOCKSIZE, TRANSFORM, VERBOSE, ENTROPY]",4.78,0.0
false,"[FORCE, BLOCKSIZE, ENTROPY]",4.5,0.0
false,"[CHECKSUM, VERBOSE, ENTROPY]",4.78,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, VERBOSE, ENTROPY]",4.78,0.0
false,"[TRANSFORM, VERBOSE]",4.78,0.0
false,"[CHECKSUM, TRANSFORM, VERBOSE]",4.78,0.0
false,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, LEVEL]",60.36,0.0
false,"[CHECKSUM, BLOCKSIZE, LEVEL]",60.36,0.0
false,"[BLOCKSIZE, LEVEL]",60.36,0.0
false,"[FORCE, BLOCKSIZE, TRANSFORM, LEVEL]",60.36,0.0
