measured,configuration,performance,std
true,"[]",2.844,0
false,"[LINENUMBER]",2.844,0
true,"[FIXEDSTRINGS, INVERTMATCH, MATCHINGFILES, IGNORECASE]",2.322,0
false,"[FIXEDSTRINGS, INVERTMATCH, LINENUMBER, MATCHINGFILES, IGNORECASE]",2.322,0
true,"[FIXEDSTRINGS, WHOLELINE, IGNORECASE]",2.878,0
false,"[FIXEDSTRINGS, WHOLELINE, LINENUMBER, IGNORECASE]",2.878,0
true,"[MATCHINGFILES, IGNORECASE]",2.43,0
false,"[LINENUMBER, MATCHINGFILES, IGNORECASE]",2.43,0
true,"[WHOLELINE]",2.912,0
false,"[WHOLELINE, LINENUMBER]",2.912,0
true,"[FIXEDSTRINGS, IGNORECASE]",2.97,0
false,"[FIXEDSTRINGS, LINENUMBER, IGNORECASE]",2.97,0
true,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, MATCHINGFILES]",2.319,0
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, LINENUMBER, MATCHINGFILES]",2.319,0
true,"[FIXEDSTRINGS, INVERTMATCH, IGNORECASE]",2.912,0
false,"[FIXEDSTRINGS, INVERTMATCH, LINENUMBER, IGNORECASE]",2.912,0
true,"[FIXEDSTRINGS, WHOLELINE, COUNT]",3.111,0
false,"[FIXEDSTRINGS, WHOLELINE, COUNT, LINENUMBER]",3.111,0
false,"[FIXEDSTRINGS, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",3.111,0
false,"[FIXEDSTRINGS, WHOLELINE, COUNT, MATCHINGFILES]",3.111,0
true,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE]",2.911,0
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, LINENUMBER]",2.911,0
true,"[WHOLELINE, MATCHINGFILES]",3.108,0
false,"[WHOLELINE, LINENUMBER, MATCHINGFILES]",3.108,0
true,"[FIXEDSTRINGS, COUNT, IGNORECASE]",4.021,0
false,"[FIXEDSTRINGS, COUNT, LINENUMBER, IGNORECASE]",4.021,0
false,"[FIXEDSTRINGS, COUNT, LINENUMBER, MATCHINGFILES, IGNORECASE]",4.021,0
false,"[FIXEDSTRINGS, COUNT, MATCHINGFILES, IGNORECASE]",4.021,0
true,"[INVERTMATCH, WHOLELINE, MATCHINGFILES]",2.313,0
false,"[INVERTMATCH, WHOLELINE, LINENUMBER, MATCHINGFILES]",2.313,0
true,"[INVERTMATCH, WHOLELINE, COUNT]",3.225,0
false,"[INVERTMATCH, WHOLELINE, COUNT, LINENUMBER]",3.225,0
false,"[INVERTMATCH, WHOLELINE, COUNT, MATCHINGFILES]",3.225,0
false,"[INVERTMATCH, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",3.225,0
true,"[INVERTMATCH, WHOLELINE]",2.967,0
false,"[INVERTMATCH, WHOLELINE, LINENUMBER]",2.967,0
true,"[WHOLELINE, COUNT]",3.17,0
false,"[WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",3.17,0
false,"[WHOLELINE, COUNT, LINENUMBER]",3.17,0
false,"[WHOLELINE, COUNT, MATCHINGFILES]",3.17,0
true,"[FIXEDSTRINGS]",2.919,0
false,"[FIXEDSTRINGS, LINENUMBER]",2.919,0
true,"[FIXEDSTRINGS, WHOLELINE, MATCHINGFILES]",3.024,0
false,"[FIXEDSTRINGS, WHOLELINE, LINENUMBER, MATCHINGFILES]",3.024,0
true,"[INVERTMATCH, MATCHINGFILES, IGNORECASE]",2.321,0
false,"[INVERTMATCH, LINENUMBER, MATCHINGFILES, IGNORECASE]",2.321,0
true,"[FIXEDSTRINGS, WHOLELINE]",2.924,0
false,"[FIXEDSTRINGS, WHOLELINE, LINENUMBER]",2.924,0
true,"[FIXEDSTRINGS, INVERTMATCH, COUNT, IGNORECASE]",3.613,0
false,"[FIXEDSTRINGS, INVERTMATCH, COUNT, LINENUMBER, MATCHINGFILES, IGNORECASE]",3.613,0
false,"[FIXEDSTRINGS, INVERTMATCH, COUNT, LINENUMBER, IGNORECASE]",3.613,0
false,"[FIXEDSTRINGS, INVERTMATCH, COUNT, MATCHINGFILES, IGNORECASE]",3.613,0
true,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT]",3.055,0
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",3.055,0
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, MATCHINGFILES]",3.055,0
