measured,configuration,performance,std
true,"[]",2.993,0.05
false,"[LINENUMBER]",2.993,0.05
true,"[FIXEDSTRINGS, INVERTMATCH, MATCHINGFILES, IGNORECASE]",2.362,0.014
false,"[FIXEDSTRINGS, INVERTMATCH, LINENUMBER, MATCHINGFILES, IGNORECASE]",2.362,0.014
true,"[FIXEDSTRINGS, WHOLELINE, IGNORECASE]",2.917,0.02
false,"[FIXEDSTRINGS, WHOLELINE, LINENUMBER, IGNORECASE]",2.917,0.02
true,"[MATCHINGFILES, IGNORECASE]",2.495,0.042
false,"[LINENUMBER, MATCHINGFILES, IGNORECASE]",2.495,0.042
true,"[WHOLELINE]",2.956,0.024
false,"[WHOLELINE, LINENUMBER]",2.956,0.024
true,"[FIXEDSTRINGS, IGNORECASE]",2.948,0.03
false,"[FIXEDSTRINGS, LINENUMBER, IGNORECASE]",2.948,0.03
true,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, MATCHINGFILES]",2.353,0.017
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, LINENUMBER, MATCHINGFILES]",2.353,0.017
true,"[FIXEDSTRINGS, INVERTMATCH, IGNORECASE]",2.928,0.022
false,"[FIXEDSTRINGS, INVERTMATCH, LINENUMBER, IGNORECASE]",2.928,0.022
true,"[FIXEDSTRINGS, WHOLELINE, COUNT]",3.041,0.03
false,"[FIXEDSTRINGS, WHOLELINE, COUNT, LINENUMBER]",3.041,0.03
false,"[FIXEDSTRINGS, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",3.041,0.03
false,"[FIXEDSTRINGS, WHOLELINE, COUNT, MATCHINGFILES]",3.041,0.03
true,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE]",2.958,0.018
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, LINENUMBER]",2.958,0.018
true,"[WHOLELINE, MATCHINGFILES]",3.202,0.04
false,"[WHOLELINE, LINENUMBER, MATCHINGFILES]",3.202,0.04
true,"[FIXEDSTRINGS, COUNT, IGNORECASE]",3.884,0.173
false,"[FIXEDSTRINGS, COUNT, LINENUMBER, IGNORECASE]",3.884,0.173
false,"[FIXEDSTRINGS, COUNT, LINENUMBER, MATCHINGFILES, IGNORECASE]",3.884,0.173
false,"[FIXEDSTRINGS, COUNT, MATCHINGFILES, IGNORECASE]",3.884,0.173
true,"[INVERTMATCH, WHOLELINE, MATCHINGFILES]",2.348,0.016
false,"[INVERTMATCH, WHOLELINE, LINENUMBER, MATCHINGFILES]",2.348,0.016
true,"[INVERTMATCH, WHOLELINE, COUNT]",3.221,0.043
false,"[INVERTMATCH, WHOLELINE, COUNT, LINENUMBER]",3.221,0.043
false,"[INVERTMATCH, WHOLELINE, COUNT, MATCHINGFILES]",3.221,0.043
false,"[INVERTMATCH, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",3.221,0.043
true,"[INVERTMATCH, WHOLELINE]",2.997,0.026
false,"[INVERTMATCH, WHOLELINE, LINENUMBER]",2.997,0.026
true,"[WHOLELINE, COUNT]",3.15,0.024
false,"[WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",3.15,0.024
false,"[WHOLELINE, COUNT, LINENUMBER]",3.15,0.024
false,"[WHOLELINE, COUNT, MATCHINGFILES]",3.15,0.024
true,"[FIXEDSTRINGS]",2.957,0.025
false,"[FIXEDSTRINGS, LINENUMBER]",2.957,0.025
true,"[FIXEDSTRINGS, WHOLELINE, MATCHINGFILES]",3.078,0.023
false,"[FIXEDSTRINGS, WHOLELINE, LINENUMBER, MATCHINGFILES]",3.078,0.023
true,"[INVERTMATCH, MATCHINGFILES, IGNORECASE]",2.362,0.018
false,"[INVERTMATCH, LINENUMBER, MATCHINGFILES, IGNORECASE]",2.362,0.018
true,"[FIXEDSTRINGS, WHOLELINE]",2.922,0.009
false,"[FIXEDSTRINGS, WHOLELINE, LINENUMBER]",2.922,0.009
true,"[FIXEDSTRINGS, INVERTMATCH, COUNT, IGNORECASE]",3.971,0.125
false,"[FIXEDSTRINGS, INVERTMATCH, COUNT, LINENUMBER, MATCHINGFILES, IGNORECASE]",3.971,0.125
false,"[FIXEDSTRINGS, INVERTMATCH, COUNT, LINENUMBER, IGNORECASE]",3.971,0.125
false,"[FIXEDSTRINGS, INVERTMATCH, COUNT, MATCHINGFILES, IGNORECASE]",3.971,0.125
true,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT]",3.075,0.023
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, LINENUMBER, MATCHINGFILES]",3.075,0.023
false,"[FIXEDSTRINGS, INVERTMATCH, WHOLELINE, COUNT, MATCHINGFILES]",3.075,0.023
